note0,note1,note2,note3
67,62,58,55
67,62,58,55
67,62,58,57
67,62,58,57
67,62,58,58
67,62,58,58
67,62,58,58
67,62,58,58
67,62,58,55
67,62,58,55
67,62,58,55
67,62,58,55
74,62,57,54
74,62,57,54
74,64,57,52
74,64,57,52
74,66,62,50
74,66,62,50
74,66,60,50
74,66,60,50
74,67,58,55
74,67,58,55
74,67,58,55
74,67,58,55
72,69,63,55
72,69,63,55
72,69,63,55
72,69,63,55
72,69,62,54
72,69,62,54
72,69,62,54
72,69,62,54
70,69,62,55
70,69,62,55
70,67,62,55
70,67,62,55
69,67,62,50
69,67,62,50
69,67,62,50
69,67,62,50
69,66,62,50
69,66,62,50
69,64,62,50
69,64,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
74,65,65,46
74,65,65,46
74,65,65,46
74,65,65,46
74,65,65,58
74,65,65,58
74,65,65,58
74,65,65,58
77,72,65,57
77,72,65,57
77,72,65,57
77,72,65,57
75,70,67,55
75,70,67,55
75,70,67,55
75,70,67,55
75,72,65,57
75,72,65,57
75,72,65,57
75,72,65,57
74,72,65,58
74,72,65,58
74,70,65,58
74,70,65,58
72,70,67,51
72,70,67,51
72,70,67,51
72,70,67,51
72,70,65,53
72,70,65,53
72,70,65,53
72,70,65,53
72,69,65,41
72,69,65,41
72,69,63,41
72,69,63,41
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,48
69,66,62,48
69,66,62,48
69,66,62,48
70,67,62,46
70,67,62,46
70,67,62,46
70,67,62,46
72,67,63,45
72,67,63,45
72,67,63,45
72,67,63,45
72,66,63,43
72,66,63,43
72,67,63,43
72,67,63,43
72,69,63,42
72,69,63,42
72,69,62,42
72,69,62,42
70,69,62,43
70,69,62,43
70,69,62,43
70,69,62,43
70,67,62,55
70,67,62,55
70,66,62,55
70,66,62,55
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
69,67,62,50
69,67,62,50
69,67,62,50
69,67,62,50
69,66,62,50
69,66,62,50
69,64,62,50
69,64,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
74,66,57,50
74,66,57,50
74,67,57,52
74,67,57,52
74,69,62,54
74,69,62,54
74,69,60,54
74,69,60,54
74,67,58,55
74,67,58,55
74,67,58,55
74,67,58,55
72,67,60,57
72,67,60,57
72,67,60,57
72,67,60,57
72,66,62,50
72,66,62,50
72,66,62,50
72,66,62,50
70,67,62,55
70,67,62,55
70,67,62,55
70,67,62,55
69,67,63,48
69,67,63,48
69,67,62,48
69,67,62,48
69,67,60,45
69,67,60,45
69,67,63,45
69,67,63,45
69,66,62,50
69,66,62,50
69,66,60,50
69,66,60,50
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
70,67,62,43
70,67,62,43
70,67,62,43
70,67,62,43
70,67,62,55
70,67,62,55
70,67,62,55
70,67,62,55
70,67,62,53
70,67,62,53
70,67,62,53
70,67,62,53
70,67,63,39
70,67,63,39
70,67,63,39
70,67,63,39
70,67,63,51
70,67,63,51
70,67,63,51
70,67,63,51
70,70,65,50
70,70,65,50
70,70,65,50
70,70,65,50
75,70,63,36
75,70,63,36
75,70,63,36
75,70,63,36
75,69,60,48
75,69,60,48
75,69,60,48
75,69,60,48
74,70,65,46
74,70,65,46
74,70,65,46
74,70,65,46
72,70,65,41
72,70,65,41
72,70,65,41
72,70,65,41
72,69,65,41
72,69,65,41
72,67,65,41
72,67,65,41
72,69,65,53
72,69,65,53
72,69,65,53
72,69,65,53
72,69,65,53
72,69,65,53
72,69,65,53
72,69,65,53
72,69,65,51
72,69,65,51
72,69,65,51
72,69,65,51
74,69,66,50
74,69,66,50
74,69,66,50
74,69,66,50
70,67,62,55
70,67,62,55
70,67,62,55
70,67,62,55
70,67,62,53
70,67,62,53
70,67,62,53
70,67,62,53
72,67,60,51
72,67,60,51
72,67,62,48
72,67,62,48
69,67,63,48
69,67,63,48
69,67,62,48
69,67,62,48
69,67,60,46
69,67,60,46
69,67,63,46
69,67,63,46
69,66,62,50
69,66,62,50
69,66,60,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
