note0,note1,note2,note3
75,67,60,48
75,67,60,48
75,67,60,48
75,67,60,48
74,65,59,50
74,65,59,50
72,65,59,50
72,65,59,50
79,63,60,51
79,63,60,51
79,65,60,51
79,65,60,51
77,67,60,48
77,67,60,48
75,67,60,48
75,67,60,48
74,68,60,53
74,68,60,53
74,68,60,53
74,68,60,53
75,67,59,55
75,67,59,55
77,65,60,56
77,65,60,56
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
72,67,60,51
72,67,60,51
74,67,60,50
74,67,60,50
75,67,60,48
75,67,60,48
75,67,60,48
75,67,60,48
68,65,60,53
68,65,60,53
68,65,62,53
68,65,62,53
67,58,63,55
67,58,63,55
67,58,63,56
67,58,63,56
65,58,63,58
65,58,63,58
65,58,63,58
65,58,63,58
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
75,67,60,48
75,67,60,48
75,67,60,48
75,67,60,48
74,65,59,50
74,65,59,50
72,65,59,50
72,65,59,50
79,63,60,51
79,63,60,51
79,65,60,51
79,65,60,51
77,67,60,48
77,67,60,48
75,67,60,48
75,67,60,48
74,68,60,53
74,68,60,53
74,68,60,53
74,68,60,53
75,67,59,55
75,67,59,55
77,65,60,56
77,65,60,56
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
72,67,60,51
72,67,60,51
74,67,60,50
74,67,60,50
75,67,60,48
75,67,60,48
75,67,60,48
75,67,60,48
68,65,60,53
68,65,60,53
68,65,62,53
68,65,62,53
67,58,63,55
67,58,63,55
67,58,63,56
67,58,63,56
65,58,63,58
65,58,63,58
65,58,63,58
65,58,63,58
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
79,63,58,51
79,63,58,51
79,63,58,51
79,63,58,51
70,63,58,55
70,63,58,55
70,63,58,55
70,63,58,55
69,65,60,53
69,65,60,53
69,65,60,51
69,65,60,51
70,65,58,50
70,65,58,50
70,65,58,50
70,65,58,50
75,67,58,48
75,67,58,48
75,67,58,48
75,67,58,48
74,65,57,53
74,65,57,53
72,65,57,53
72,65,57,53
74,65,58,46
74,65,58,46
74,65,58,46
74,65,58,46
74,65,58,46
74,65,58,46
74,65,58,46
74,65,58,46
74,65,58,58
74,65,58,58
74,65,58,58
74,65,58,58
75,65,60,56
75,65,60,56
77,65,60,56
77,65,60,56
71,67,62,55
71,67,62,55
71,67,62,53
71,67,62,53
79,67,60,51
79,67,60,51
79,67,60,53
79,67,60,53
75,67,60,55
75,67,60,55
75,67,60,55
75,67,60,55
74,65,60,43
74,65,60,43
72,63,59,43
72,63,59,43
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
