note0,note1,note2,note3
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,69,60,57
76,69,60,57
76,69,60,57
76,69,60,57
76,71,59,55
76,71,59,55
76,71,60,55
76,71,60,55
74,69,62,53
74,69,62,53
74,69,64,53
74,69,64,53
72,69,65,52
72,69,65,52
72,69,65,50
72,69,65,50
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
72,64,57,57
72,64,57,57
72,66,57,57
72,66,57,57
74,67,58,55
74,67,58,55
74,67,58,55
74,67,58,55
76,67,58,49
76,67,58,49
76,67,58,49
76,67,58,49
76,65,57,49
76,65,57,49
76,64,57,49
76,64,57,49
74,65,57,50
74,65,57,50
74,65,57,50
74,65,57,50
72,64,57,45
72,64,57,45
72,64,57,45
72,64,57,45
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
71,64,59,56
71,64,59,56
71,64,59,56
71,64,59,56
72,64,57,57
72,64,57,57
72,64,59,57
72,64,59,57
69,65,60,53
69,65,60,53
69,65,62,53
69,65,62,53
69,64,64,49
69,64,64,49
67,64,64,49
67,64,64,49
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
69,63,60,41
69,63,60,41
69,63,60,41
69,63,60,41
69,62,60,42
69,62,60,42
69,62,60,42
69,62,60,42
67,62,58,43
67,62,58,43
67,62,60,43
67,62,60,43
65,62,62,44
65,62,62,44
65,62,62,44
65,62,62,44
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
69,62,57,53
69,62,57,53
69,62,57,53
69,62,57,53
68,64,59,52
68,64,59,52
68,64,59,50
68,64,59,50
69,64,60,48
69,64,60,48
69,64,60,48
69,64,60,48
71,66,62,47
71,66,62,47
71,68,62,47
71,68,62,47
72,69,64,45
72,69,64,45
72,69,64,45
72,69,64,45
71,67,62,47
71,67,62,47
71,67,62,48
71,67,62,48
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
72,67,60,51
72,67,60,51
72,67,60,51
72,67,60,51
74,67,58,50
74,67,58,50
74,67,58,50
74,67,58,50
76,67,57,49
76,67,57,49
76,67,57,49
76,67,57,49
76,65,57,50
76,65,57,50
76,65,57,52
76,65,57,52
74,65,57,53
74,65,57,53
74,65,59,55
74,65,59,55
72,64,60,57
72,64,60,57
72,66,60,57
72,66,60,57
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
69,69,62,54
69,69,62,54
69,69,60,54
69,69,60,54
71,64,59,56
71,64,59,56
71,64,59,56
71,64,59,56
72,64,57,57
72,64,57,57
72,64,59,57
72,64,59,57
69,64,60,45
69,64,60,45
69,64,62,47
69,64,62,47
69,57,64,49
69,57,64,49
67,57,64,49
67,57,64,49
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
69,65,60,41
69,65,60,41
69,65,60,43
69,65,60,43
69,65,60,45
69,65,60,45
69,65,60,47
69,65,60,47
67,64,60,48
67,64,60,48
67,64,59,48
67,64,59,48
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
64,62,56,52
64,62,56,52
64,62,56,52
64,62,56,52
64,60,57,52
64,60,57,52
64,60,57,52
64,60,57,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
