note0,note1,note2,note3
64,59,55,52
64,59,55,52
64,59,55,54
64,59,55,54
64,59,55,55
64,59,55,55
64,59,55,54
64,59,55,54
67,64,59,52
67,64,59,52
67,64,59,50
67,64,59,50
67,64,59,48
67,64,59,48
67,64,59,47
67,64,59,47
69,64,60,45
69,64,60,45
69,64,60,43
69,64,60,43
69,69,62,42
69,69,62,42
69,66,62,38
69,66,62,38
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,43
71,67,62,43
71,67,62,45
71,67,62,45
74,67,62,47
74,67,62,47
74,67,55,52
74,67,55,52
72,67,60,45
72,67,60,45
72,66,62,50
72,66,62,50
71,67,62,43
71,67,62,43
71,67,62,47
71,67,62,47
69,67,64,48
69,67,64,48
69,67,60,45
69,67,60,45
69,66,57,50
69,66,57,50
69,66,62,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
69,66,62,54
69,66,62,54
69,66,62,52
69,66,62,52
69,64,57,50
69,64,57,50
69,64,57,48
69,64,57,48
71,63,57,47
71,63,57,47
71,66,55,51
71,66,54,51
67,59,55,52
67,59,55,52
67,64,60,48
67,63,60,48
66,64,60,45
66,64,60,45
66,64,57,42
66,64,57,42
66,63,54,47
66,63,54,47
66,63,59,47
66,63,57,47
64,59,55,40
64,59,55,40
64,59,55,40
64,59,55,40
64,59,55,40
64,59,55,40
64,59,55,40
64,59,55,40
76,67,59,40
76,67,59,40
76,67,59,42
76,67,59,42
76,67,59,43
76,67,59,43
76,67,59,45
76,67,59,45
74,66,59,47
74,66,59,47
74,66,59,49
74,66,59,49
74,66,59,50
74,66,59,50
74,66,59,47
74,66,59,47
73,67,59,52
73,67,59,52
73,67,59,49
73,67,59,49
73,66,59,54
73,66,59,54
73,66,58,54
73,66,58,54
71,66,62,47
71,66,62,47
71,66,62,47
71,66,62,47
71,66,62,47
71,66,62,47
71,66,62,47
71,66,62,47
74,66,62,59
74,66,62,59
74,66,60,57
74,66,60,57
74,67,59,55
74,67,59,55
74,67,59,54
74,67,59,54
72,67,64,52
72,67,64,52
72,69,62,54
72,69,62,54
71,69,62,55
71,69,62,55
71,67,64,52
71,67,64,52
69,67,64,48
69,67,64,48
69,67,60,45
69,67,60,45
69,66,57,50
69,66,57,50
69,66,62,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
69,64,61,55
69,64,61,55
69,64,61,55
69,64,61,55
69,66,62,54
69,66,62,54
69,66,60,52
69,66,60,52
71,66,59,51
71,66,59,51
71,66,59,51
71,66,59,51
67,66,59,52
67,66,59,52
67,64,60,48
67,64,60,48
66,64,60,45
66,64,60,45
66,64,57,42
66,64,57,42
66,63,54,47
66,63,54,47
66,63,59,47
66,63,57,47
64,59,56,40
64,59,56,40
64,59,56,40
64,59,56,40
64,59,56,40
64,59,56,40
64,59,56,40
64,59,56,40
