note0,note1,note2,note3
67,62,59,43
67,62,59,43
67,62,57,45
67,62,57,45
62,62,55,47
62,62,55,47
62,62,55,47
62,62,55,47
64,60,55,46
64,60,55,46
64,60,55,46
64,60,55,46
66,60,57,45
66,60,57,45
66,60,57,45
66,60,57,45
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
69,62,60,42
69,62,60,42
69,62,60,42
69,62,60,42
71,62,59,43
71,62,59,43
71,62,59,43
71,62,59,43
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
71,62,59,55
71,62,59,55
72,62,59,55
72,62,59,55
74,62,57,54
74,62,57,54
74,64,57,52
74,64,57,52
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
71,67,55,52
71,67,55,52
72,67,57,52
72,67,57,52
74,65,59,47
74,65,59,47
74,65,59,47
74,65,59,47
72,64,59,48
72,64,59,48
72,64,59,48
72,64,59,48
72,66,57,50
72,66,57,50
72,66,57,50
72,66,57,50
71,62,55,43
71,62,55,43
71,62,55,43
71,62,55,43
71,62,59,55
71,62,59,55
71,62,59,55
71,62,59,55
72,62,57,54
72,62,57,54
72,62,57,54
72,62,57,54
71,62,59,55
71,62,59,55
71,64,59,55
71,64,59,55
69,66,59,51
69,66,59,51
69,66,59,51
69,66,59,51
67,67,59,52
67,67,59,52
69,66,59,54
69,66,59,54
71,64,59,55
71,64,59,55
71,64,59,57
71,64,59,57
71,63,59,59
71,63,59,59
69,63,59,59
69,63,59,59
67,64,59,52
67,64,59,52
67,64,59,52
67,64,59,52
71,64,55,52
71,64,55,52
72,64,55,52
72,64,55,52
74,62,57,53
74,62,57,53
74,62,59,53
74,62,59,53
74,69,60,54
74,69,60,54
74,69,62,54
74,69,62,54
71,67,62,55
71,67,62,55
71,67,64,55
71,67,64,55
74,71,65,56
74,71,65,56
74,71,65,56
74,71,65,56
72,71,64,57
72,71,64,57
72,71,64,57
72,71,64,57
72,69,66,50
72,69,66,50
72,69,66,50
72,69,66,50
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,54
71,67,62,54
72,67,60,52
72,67,60,52
72,67,60,52
72,67,60,52
71,67,62,50
71,67,62,50
71,67,62,50
71,67,62,50
69,66,62,48
69,66,62,48
69,64,62,48
69,64,62,48
67,62,62,47
67,62,62,47
69,62,60,45
69,62,60,45
71,62,59,43
71,62,59,43
71,62,57,45
71,62,57,45
71,62,55,47
71,62,55,47
71,62,55,47
71,62,55,47
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
69,64,60,57
69,64,60,57
69,66,60,57
69,66,60,57
71,66,59,55
71,66,59,55
71,64,59,54
71,66,59,54
71,67,59,52
71,67,59,52
71,66,59,50
71,66,59,50
64,64,59,49
64,64,59,49
64,64,57,49
64,64,57,49
66,64,57,50
66,64,57,50
66,62,59,50
66,62,60,50
67,62,59,43
67,62,59,43
66,62,57,43
66,62,57,43
64,62,55,45
64,62,55,45
64,61,55,45
64,61,55,45
62,57,54,50
62,57,54,50
62,57,54,50
62,57,54,50
62,62,54,50
62,62,54,50
62,62,57,48
62,62,57,48
67,62,59,47
67,62,59,47
67,62,59,45
67,62,59,45
69,62,57,43
69,62,57,43
69,62,57,42
69,62,57,42
71,67,55,40
71,67,55,40
71,67,55,50
71,67,55,50
69,67,64,48
69,67,64,48
71,67,62,47
71,67,62,47
72,66,60,45
72,66,60,45
72,69,62,42
72,69,62,42
71,69,62,43
71,69,62,43
71,67,62,47
71,67,62,47
69,67,64,48
69,67,64,48
69,67,64,45
69,67,64,45
69,66,62,50
69,66,62,50
69,66,60,38
69,66,60,38
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
