note0,note1,note2,note3
71,67,55,52
71,67,55,52
71,67,57,52
71,67,57,52
71,66,59,52
71,66,59,52
71,66,59,50
71,66,59,50
76,67,59,50
76,67,59,50
76,66,57,48
76,66,57,48
74,67,59,47
74,67,59,47
74,67,64,48
74,67,64,48
72,66,62,50
71,66,62,50
72,66,62,50
72,66,62,50
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
72,67,60,45
72,67,60,45
74,67,59,47
74,67,59,47
74,66,57,47
74,66,57,47
67,64,55,48
67,64,55,48
67,66,55,48
67,67,55,48
69,66,62,48
69,66,62,48
69,66,62,47
69,66,62,47
71,67,62,45
71,67,62,45
71,67,62,43
71,67,62,43
69,67,62,50
69,67,62,50
69,64,62,50
69,64,62,50
69,66,62,50
69,66,62,50
69,66,60,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
71,67,55,52
71,67,55,52
71,67,57,52
71,67,57,52
71,66,59,52
71,66,59,52
71,66,59,50
71,66,59,50
76,67,59,50
76,67,59,50
76,66,57,48
76,66,57,48
74,67,59,47
74,67,59,47
74,67,64,48
74,67,64,48
72,66,62,50
71,66,62,50
72,66,62,50
72,66,62,50
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
72,67,60,45
72,67,60,45
74,67,59,47
74,67,59,47
74,66,57,47
74,66,57,47
67,64,55,48
67,64,55,48
67,66,55,48
67,67,55,48
69,66,62,48
69,66,62,48
69,66,62,47
69,66,62,47
71,67,62,45
71,67,62,45
71,67,62,43
71,67,62,43
69,67,62,50
69,67,62,50
69,64,62,50
69,64,62,50
69,66,62,50
69,66,62,50
69,66,60,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
69,64,61,55
69,64,61,55
69,64,61,55
69,64,61,55
69,62,62,55
69,62,62,55
69,62,62,54
69,62,62,54
71,66,62,52
71,66,62,52
71,66,62,50
71,66,62,50
72,67,60,52
72,67,60,52
76,67,59,52
76,67,59,52
74,69,57,54
74,69,57,54
72,69,62,54
72,69,62,54
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,43
71,67,62,43
71,66,62,43
71,66,62,43
69,64,61,55
69,64,61,55
69,62,57,54
69,61,57,54
74,62,55,59
74,62,55,59
76,62,54,57
78,62,54,57
76,67,59,55
76,67,59,55
76,71,67,52
76,71,67,52
74,69,66,57
74,69,66,57
73,67,64,57
73,67,64,57
74,66,62,50
74,66,62,50
74,66,62,50
74,66,62,50
74,66,62,50
74,66,62,50
74,66,62,50
74,66,62,50
74,66,62,50
74,66,62,50
74,66,62,50
74,66,62,50
74,69,66,62
74,69,66,62
74,69,66,60
74,69,66,60
74,67,67,59
74,67,67,59
74,67,67,57
74,67,67,57
71,67,62,55
71,67,62,55
71,67,62,53
71,67,62,53
72,67,64,52
72,67,64,52
72,67,64,50
72,67,64,50
74,67,65,48
74,67,65,48
74,67,65,47
74,67,65,47
76,67,64,48
76,67,64,48
76,67,64,48
76,67,64,48
76,67,64,48
76,67,64,48
76,67,64,48
76,67,64,48
76,67,64,48
76,67,64,48
76,67,64,48
76,67,64,48
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
71,67,62,43
71,67,62,43
72,67,62,45
74,67,62,45
72,67,62,47
72,67,62,47
71,67,64,48
71,67,64,48
69,67,62,50
69,67,62,50
69,67,62,50
69,67,62,50
69,66,60,50
69,66,60,50
67,66,60,50
67,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
