note0,note1,note2,note3
67,62,58,43
67,62,58,43
67,60,57,45
67,60,57,45
67,62,55,46
67,62,55,46
67,62,55,46
67,62,55,46
67,59,55,43
67,59,55,43
67,59,53,43
67,59,53,43
67,60,51,48
67,60,51,48
67,60,53,50
67,60,53,50
67,59,55,51
67,59,55,51
67,59,55,51
67,59,55,51
63,60,54,48
63,60,54,48
63,57,54,48
63,57,54,48
62,62,55,46
62,62,55,46
62,60,57,45
62,60,57,45
62,62,58,43
62,62,58,43
62,62,58,43
62,62,58,43
62,62,58,55
62,62,58,55
62,62,58,55
62,62,58,55
69,62,57,54
69,62,57,54
69,62,57,54
69,62,57,54
69,62,57,54
69,62,57,54
69,62,57,54
69,62,57,54
70,62,55,55
70,62,55,55
70,62,55,55
70,62,55,55
69,61,57,55
69,61,57,55
69,61,57,55
69,61,57,55
69,62,57,53
69,62,57,53
69,62,57,52
69,62,57,52
67,64,57,50
67,64,57,50
67,64,57,49
67,64,57,49
65,64,57,50
65,64,57,50
65,61,57,50
65,61,57,50
65,62,58,43
65,62,58,43
65,62,57,43
65,62,57,43
64,62,55,45
64,62,55,45
64,61,57,45
64,61,57,45
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,50
62,57,54,50
62,57,54,48
62,57,54,48
67,62,55,46
67,62,55,46
67,62,57,46
67,62,57,46
67,62,58,43
67,62,58,43
67,62,58,45
67,62,58,45
67,62,58,46
67,62,58,46
67,62,58,48
67,62,58,48
66,62,57,50
66,62,57,50
66,62,58,50
66,62,58,50
66,63,60,45
66,63,60,45
66,63,60,46
66,63,60,46
66,62,57,48
66,62,57,48
66,62,57,45
66,62,57,45
67,62,55,46
67,62,55,46
67,62,55,46
67,62,55,46
67,60,55,51
67,60,55,51
67,58,58,50
67,58,58,50
67,60,57,51
67,60,57,51
67,60,55,51
67,60,55,51
69,54,62,50
69,54,62,50
69,54,62,50
69,54,62,50
69,54,62,50
69,54,62,50
69,54,62,50
69,54,62,50
69,66,62,38
69,66,62,38
69,66,62,38
69,66,62,38
69,66,62,50
69,66,62,50
69,66,62,51
69,66,62,51
69,66,62,50
69,66,62,50
69,66,62,48
69,66,62,48
69,66,62,46
69,66,62,46
69,66,62,45
69,66,62,45
70,67,62,43
70,67,62,43
70,67,62,42
70,67,62,42
70,67,62,43
70,67,62,43
70,67,62,45
70,67,62,45
70,67,62,46
70,67,62,46
70,67,62,48
70,67,62,48
69,67,62,50
69,67,62,50
69,67,62,50
69,67,62,50
69,66,62,50
69,66,62,50
69,64,62,50
69,64,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
74,66,57,50
74,66,57,50
74,67,57,52
74,67,57,52
74,69,62,54
74,69,62,54
74,69,62,52
74,69,62,52
72,69,62,54
72,69,62,54
72,69,62,50
72,69,62,50
70,69,62,55
70,69,62,55
70,69,62,54
70,69,62,54
70,67,62,55
70,67,62,55
70,67,62,57
70,67,62,57
69,62,62,55
69,62,62,55
69,62,62,53
69,62,62,53
67,67,62,51
67,67,62,51
67,67,62,50
67,67,62,50
69,65,60,51
69,65,60,51
69,65,60,53
69,65,60,53
71,65,62,51
71,65,62,51
71,65,62,50
71,65,62,50
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
70,67,62,55
70,67,62,55
70,67,62,43
70,67,62,43
70,65,62,45
70,65,62,45
70,65,62,46
70,65,62,46
69,63,60,48
69,63,60,48
69,63,60,50
69,63,60,50
67,63,60,51
67,63,60,51
67,63,58,50
67,63,58,50
67,63,57,48
67,63,57,48
67,63,57,48
67,63,57,48
66,62,57,50
66,62,57,50
66,62,60,50
66,62,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
