note0,note1,note2,note3
64,60,57,57
64,60,57,57
65,60,57,57
65,60,57,57
67,60,55,52
67,60,55,52
67,60,55,52
67,60,55,52
69,60,53,53
69,60,53,53
69,60,53,53
69,60,53,53
67,60,52,48
67,60,52,48
67,60,53,50
67,60,53,50
72,60,55,52
72,60,55,52
72,62,57,53
72,62,57,53
72,64,55,55
72,64,55,55
72,64,55,55
72,64,55,55
71,62,55,43
71,62,55,43
71,62,55,43
71,62,55,43
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
71,62,55,55
71,62,55,55
71,62,55,55
71,62,55,55
69,62,53,50
69,62,53,50
69,62,55,52
69,62,55,52
74,62,57,54
74,62,57,54
74,62,59,56
74,62,59,56
74,69,60,57
74,69,60,57
72,69,62,57
72,69,62,57
71,68,64,52
71,68,64,52
71,68,64,50
71,68,64,50
72,69,64,48
72,69,64,48
72,69,64,50
72,69,64,50
71,69,64,52
71,69,64,52
71,69,59,52
71,69,59,52
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,57
69,64,60,57
69,64,59,55
69,64,59,55
69,62,57,54
69,62,57,54
69,64,57,52
69,64,57,52
69,66,62,50
69,66,62,50
69,66,60,50
69,66,60,50
71,66,59,55
71,66,59,55
69,63,59,54
69,63,59,54
67,64,59,52
67,64,59,52
67,64,59,50
67,64,59,50
67,64,57,49
67,64,57,49
67,64,57,49
67,64,57,49
66,62,57,50
66,62,57,50
66,62,57,50
66,62,57,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,64,60,48
67,64,60,48
67,64,59,48
67,64,59,48
69,66,57,60
69,66,57,60
69,66,57,60
69,66,57,60
71,68,62,59
71,68,62,59
71,68,62,59
71,68,62,59
72,69,64,57
72,69,64,57
72,69,65,57
72,69,65,57
71,64,67,55
71,64,67,55
71,64,67,55
71,64,67,55
69,64,60,53
69,64,60,53
69,64,60,53
69,64,60,53
69,62,59,53
69,62,59,53
69,64,57,53
69,65,57,53
71,59,56,52
71,59,56,52
71,59,56,52
71,59,56,52
64,60,57,57
64,60,57,57
65,62,57,57
65,62,57,57
67,64,59,55
67,64,59,55
67,64,59,55
67,64,59,55
69,64,57,53
69,64,57,53
69,62,57,53
69,62,57,53
67,62,64,52
67,62,64,52
67,60,64,52
67,60,64,52
72,67,64,50
72,67,64,50
72,67,64,48
72,67,64,48
72,65,57,50
72,65,57,50
72,64,57,50
72,64,57,50
71,65,55,55
71,65,55,55
71,62,55,55
71,62,55,55
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,57,45
72,64,57,45
72,64,57,45
72,64,57,45
71,65,57,50
71,65,57,50
71,64,56,52
71,64,56,52
69,64,57,53
69,64,57,53
69,62,57,53
69,62,57,53
74,62,56,47
74,62,56,47
74,62,57,57
74,62,57,57
74,64,59,56
74,64,59,56
72,64,57,57
72,64,57,57
71,62,56,50
71,62,56,50
71,62,56,50
71,62,56,50
72,69,54,51
72,69,54,51
72,69,54,51
72,69,54,51
71,69,59,52
71,69,59,52
71,69,60,52
71,69,60,52
71,68,62,52
71,68,62,52
71,68,62,52
71,68,62,52
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
