note0,note1,note2,note3
63,58,55,51
63,58,55,51
63,58,56,53
63,58,56,53
70,63,58,55
70,63,58,55
70,63,60,55
70,63,60,55
70,63,61,55
70,63,61,55
70,63,61,55
70,63,61,55
72,63,60,56
72,63,60,56
72,63,58,55
72,63,58,55
74,65,56,53
74,65,56,53
74,65,56,53
74,65,56,53
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
74,65,58,46
74,65,58,46
74,65,58,46
74,65,58,46
75,72,58,48
75,72,58,48
75,72,57,48
75,72,57,48
74,70,58,55
74,70,58,55
74,62,58,55
74,62,58,55
72,67,58,51
72,67,58,51
72,67,58,51
72,67,58,51
72,65,57,53
72,65,57,53
72,63,57,53
72,63,57,53
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
70,63,58,43
70,63,58,43
70,63,58,43
70,63,58,43
72,63,58,44
72,63,58,44
72,63,56,44
72,63,56,44
70,62,56,46
70,62,56,46
70,62,55,46
70,62,55,46
68,63,55,48
68,63,55,48
68,58,53,50
68,58,53,50
67,58,53,51
67,58,53,51
67,58,51,51
67,58,51,51
65,58,50,46
65,58,50,46
65,58,50,46
65,58,50,46
65,58,50,46
65,58,50,46
65,58,50,46
65,58,50,46
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
67,62,55,47
67,62,55,47
67,62,55,47
67,62,55,47
63,62,55,48
63,62,55,48
63,60,55,48
63,60,55,48
65,60,53,50
65,60,53,50
65,58,53,50
65,58,53,50
67,58,51,51
67,58,51,51
68,58,51,51
68,58,51,51
70,63,58,43
70,63,58,43
70,63,58,43
70,63,58,43
68,63,60,41
68,63,60,41
68,65,60,41
68,63,60,41
68,62,58,46
68,62,58,46
68,62,58,46
68,62,58,46
67,63,58,39
67,63,58,39
67,63,58,39
67,63,58,39
74,65,62,58
74,65,62,58
74,65,62,58
74,65,62,58
75,67,60,58
75,67,60,58
75,65,60,57
75,65,60,57
74,65,58,58
74,65,58,58
74,65,58,58
74,65,58,58
72,67,58,51
72,67,58,51
72,67,58,51
72,67,58,51
72,65,56,53
72,65,56,53
72,63,56,53
72,63,56,53
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
75,67,60,48
75,67,60,48
75,67,60,48
75,67,60,48
74,67,60,55
74,67,60,55
74,67,58,55
74,67,58,55
72,63,58,56
72,63,58,56
72,63,56,56
72,63,56,56
70,63,56,51
70,63,56,51
70,63,55,51
70,63,55,51
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
70,65,62,50
70,65,62,50
70,67,60,52
70,67,60,52
68,67,60,53
68,67,60,53
68,65,60,53
68,65,60,53
67,65,60,48
67,65,60,48
68,63,60,48
68,63,60,48
70,63,58,43
70,63,58,43
70,63,58,43
70,63,58,43
68,63,51,48
68,63,51,48
68,63,53,48
68,63,53,48
67,63,55,46
67,63,55,46
67,63,51,46
67,63,51,46
65,63,60,44
65,63,60,44
65,63,60,44
65,63,60,44
65,62,58,46
65,62,58,46
65,62,56,46
65,62,56,46
63,58,55,39
63,58,55,39
63,58,55,39
63,58,55,39
63,58,55,39
63,58,55,39
63,58,55,39
63,58,55,39
63,58,55,39
63,58,55,39
63,58,55,39
63,58,55,39
