note0,note1,note2,note3
71,62,55,43
71,62,55,43
71,62,57,43
71,62,57,43
69,62,59,55
69,62,59,55
67,62,59,55
67,62,59,55
69,62,57,55
69,62,57,55
69,62,57,54
69,62,57,54
74,66,57,52
74,66,57,52
74,66,57,50
74,66,57,50
71,62,59,55
71,62,59,55
71,62,60,57
71,62,60,57
67,62,62,59
67,62,62,59
67,64,62,55
67,64,62,55
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
67,64,59,40
67,64,59,40
67,64,59,52
67,64,59,52
67,65,59,52
67,65,59,52
67,65,59,50
67,65,59,50
67,64,60,36
67,64,60,36
67,64,60,48
67,64,60,48
67,62,55,48
67,62,55,48
67,62,55,47
67,62,55,47
69,64,60,45
69,64,60,45
69,66,60,45
69,66,60,45
71,67,62,43
71,67,62,43
71,67,62,47
71,67,62,47
69,67,64,48
69,67,64,48
69,67,60,45
69,67,60,45
69,66,57,50
69,66,57,50
69,66,59,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
71,62,55,43
71,62,55,43
71,62,57,43
71,62,57,43
69,62,59,55
69,62,59,55
67,62,59,55
67,62,59,55
69,62,57,55
69,62,57,55
69,62,57,54
69,62,57,54
74,66,57,52
74,66,57,52
74,66,57,50
74,66,57,50
71,62,59,55
71,62,59,55
71,62,60,57
71,62,60,57
67,62,62,59
67,62,62,59
67,64,62,55
67,64,62,55
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
67,64,59,40
67,64,59,40
67,64,59,52
67,64,59,52
67,65,59,52
67,65,59,52
67,65,59,50
67,65,59,50
67,64,60,36
67,64,60,36
67,64,60,48
67,64,60,48
67,62,55,48
67,62,55,48
67,62,55,47
67,62,55,47
69,64,60,45
69,64,60,45
69,66,60,45
69,66,60,45
71,67,62,43
71,67,62,43
71,67,62,47
71,67,62,47
69,67,64,48
69,67,64,48
69,67,60,45
69,67,60,45
69,66,57,50
69,66,57,50
69,66,62,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
62,59,55,43
62,59,55,43
62,59,55,55
62,59,55,55
62,57,57,55
62,57,57,55
62,57,57,54
62,57,57,54
64,59,55,52
64,59,55,52
64,61,55,52
64,61,55,52
66,62,57,50
66,62,57,50
66,62,57,50
66,62,57,50
67,64,59,50
67,64,59,50
67,64,59,50
67,64,59,50
69,64,57,49
69,64,57,49
69,64,57,49
69,64,57,49
66,62,57,50
66,62,57,50
66,62,57,50
66,62,57,50
62,57,54,50
62,57,54,50
62,57,54,50
62,57,54,50
67,62,55,47
67,62,55,47
67,59,55,43
67,59,55,43
67,60,55,45
67,60,55,45
67,62,53,47
67,62,53,47
67,64,52,48
67,64,52,48
67,64,54,50
67,64,54,50
67,64,55,48
67,64,55,48
67,64,57,47
67,64,60,47
69,64,60,45
69,64,60,45
69,66,60,45
69,66,60,45
71,67,62,43
71,67,62,43
71,67,62,47
71,67,62,47
69,67,62,50
69,67,62,50
69,67,62,50
69,67,62,50
69,66,62,50
69,66,62,50
69,66,60,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
