note0,note1,note2,note3
74,69,66,62
74,69,66,62
74,69,66,61
74,69,66,61
74,71,66,59
74,71,66,59
74,71,66,59
74,71,66,59
74,69,66,54
74,69,66,54
74,69,66,54
74,69,66,54
73,69,66,54
73,69,66,54
73,69,64,54
73,69,64,54
71,69,62,55
71,69,62,55
71,69,62,54
71,69,62,54
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,69,61,54
69,69,61,54
69,68,61,54
69,68,61,54
74,66,62,59
74,66,62,59
74,66,62,57
74,66,62,57
76,71,62,55
76,71,62,55
76,71,62,55
76,71,62,55
76,69,61,57
76,69,61,57
76,69,61,57
76,69,61,57
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,62
78,69,62,62
76,69,62,62
76,69,62,62
78,69,62,62
78,69,62,62
78,69,62,61
78,69,62,61
78,73,61,59
78,73,61,59
78,73,61,58
78,73,61,58
78,66,62,59
78,66,62,59
78,66,62,57
78,66,62,57
78,71,62,55
78,71,62,55
78,71,62,54
78,71,62,54
76,64,61,55
76,64,61,55
76,64,61,52
76,64,61,52
74,69,62,54
74,69,62,54
76,69,62,54
76,69,62,54
76,71,62,55
76,71,62,55
76,71,62,55
76,71,62,55
76,69,61,57
76,69,61,57
76,64,61,57
76,64,61,57
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,69,62,54
74,69,62,54
74,69,62,54
74,69,62,54
74,71,67,55
74,71,67,55
74,71,67,57
74,71,67,57
76,69,61,55
76,69,61,55
76,69,61,54
76,69,61,54
78,69,62,52
78,69,62,52
78,69,62,50
78,69,62,50
76,69,62,57
76,69,62,57
76,71,62,57
76,71,62,57
76,69,61,57
76,69,61,57
76,67,61,57
76,67,61,57
78,66,61,58
78,66,61,58
76,66,61,58
76,66,61,58
74,66,59,59
74,66,59,59
76,66,59,59
76,66,59,59
73,67,59,52
73,67,59,52
73,66,59,52
73,66,59,52
73,64,58,54
73,64,58,54
73,66,58,54
73,66,58,54
