note0,note1,note2,note3
69,64,61,45
69,64,61,45
69,64,61,47
69,64,61,47
69,64,61,49
69,64,61,49
69,64,61,50
69,64,61,50
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
69,64,61,45
69,64,61,45
69,66,61,45
69,66,61,45
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
69,66,61,54
69,66,61,54
69,66,62,54
69,66,62,54
71,64,61,56
71,64,61,56
71,64,59,56
71,64,59,56
73,64,59,57
73,64,59,57
73,64,57,57
73,64,57,57
71,64,57,52
71,64,57,52
71,64,56,52
71,64,56,52
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
73,69,64,57
73,69,64,57
73,69,64,56
73,69,64,56
74,69,66,54
74,69,66,54
74,69,66,54
74,69,66,54
76,69,64,49
76,69,64,49
76,69,64,49
76,69,64,49
74,69,66,54
74,69,66,54
74,71,64,56
74,71,64,56
73,71,64,57
73,71,64,57
73,69,64,57
73,69,64,57
71,68,64,52
71,68,64,52
71,71,64,56
71,71,64,56
73,71,64,57
73,71,64,57
73,69,64,57
73,68,64,57
73,69,64,45
73,69,64,45
73,69,64,45
73,69,64,45
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
69,66,61,54
69,66,61,54
69,66,61,54
69,66,61,54
71,66,59,56
71,66,59,56
71,64,59,56
71,64,59,56
73,64,57,57
73,64,57,57
73,69,57,54
73,69,57,54
71,66,57,51
71,66,57,51
71,68,56,53
71,68,56,53
69,68,61,54
69,68,61,54
69,66,60,51
69,66,61,51
68,66,63,48
68,66,63,48
68,65,61,49
68,65,61,49
69,66,61,42
69,66,61,42
69,65,61,44
69,65,61,44
69,66,61,45
69,66,61,45
68,66,61,47
68,66,61,47
68,66,61,49
68,66,61,49
68,66,61,49
68,66,61,49
68,65,61,49
68,65,61,49
68,65,61,49
68,65,61,49
69,66,61,54
69,66,61,54
69,66,61,54
69,66,61,54
69,64,61,49
69,64,61,49
69,64,61,50
69,64,61,50
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
69,64,57,49
69,64,57,49
69,64,57,45
69,64,57,45
71,64,57,52
71,64,57,52
71,64,57,52
71,64,57,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
69,61,57,54
69,61,57,54
69,66,62,54
69,66,62,54
71,64,61,56
71,64,61,56
71,64,59,56
71,64,59,56
73,64,57,57
73,64,57,57
73,69,64,57
73,69,64,57
71,68,64,52
71,68,64,52
69,68,64,52
69,68,62,52
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
