note0,note1,note2,note3
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
71,68,62,59
71,68,62,59
71,68,62,59
71,68,62,59
69,69,64,60
69,69,64,60
69,69,64,60
69,69,64,60
76,68,62,59
76,68,62,59
76,69,60,57
76,69,60,57
76,71,59,56
76,71,59,56
74,71,59,56
74,71,59,56
72,64,60,57
72,64,60,57
72,66,60,57
72,66,60,57
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
74,68,65,47
74,68,65,47
74,68,65,47
74,68,65,47
72,69,64,48
72,69,64,48
72,69,64,50
72,69,64,50
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,69,60,53
69,69,60,53
69,67,60,53
69,67,60,53
71,65,62,52
71,65,62,52
72,65,62,50
74,65,62,50
72,64,56,52
72,64,56,52
72,64,57,52
72,64,57,52
71,64,57,52
71,64,57,52
71,64,56,52
71,64,56,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
71,68,62,59
71,68,62,59
71,68,62,59
71,68,62,59
69,69,64,60
69,69,64,60
69,69,64,60
69,69,64,60
76,68,62,59
76,68,62,59
76,69,60,57
76,69,60,57
76,71,59,56
76,71,59,56
74,71,59,56
74,71,59,56
72,64,60,57
72,64,60,57
72,66,62,57
72,66,62,57
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
74,68,65,47
74,68,65,47
74,68,65,47
74,68,65,47
72,69,64,48
72,69,64,48
72,69,64,50
72,69,64,50
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,69,60,53
69,69,60,53
69,67,60,53
69,67,60,53
71,65,62,52
71,65,62,52
72,65,62,50
74,65,62,50
72,64,56,52
72,64,56,52
72,64,57,52
72,64,57,52
71,64,57,52
71,64,57,52
71,64,56,52
71,64,56,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,62,57,54
69,62,57,54
69,62,57,54
69,62,57,54
71,62,55,55
71,62,55,55
69,63,57,54
69,63,57,54
67,64,59,52
67,64,59,52
67,64,59,52
67,64,59,52
66,63,59,59
66,63,59,59
66,63,59,57
66,63,59,57
64,64,59,55
64,64,59,55
66,63,57,54
66,63,57,54
67,64,59,52
67,64,59,52
67,67,59,50
67,67,59,50
69,66,60,48
69,66,60,48
69,64,60,48
69,64,60,48
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
67,59,64,52
67,59,64,52
67,59,62,52
67,59,62,52
69,57,60,53
69,57,60,53
69,57,62,53
69,57,62,53
72,69,64,48
72,69,64,48
72,69,64,50
72,69,64,50
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
72,69,64,45
72,69,64,45
71,69,62,47
71,69,62,47
69,64,60,48
69,64,60,48
69,64,60,50
69,64,60,50
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
76,64,59,56
76,64,59,56
76,64,59,56
76,64,59,56
72,64,57,57
72,64,57,57
72,64,57,55
72,64,57,55
74,65,57,53
74,65,57,53
74,65,57,52
74,65,57,52
76,67,58,50
76,67,58,50
76,67,58,49
76,67,58,49
74,66,57,50
74,66,57,50
74,68,52,50
74,68,52,50
72,69,54,51
72,69,54,51
72,69,54,51
72,69,54,51
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
