note0,note1,note2,note3
74,65,57,50
74,65,57,50
74,67,57,52
74,67,57,52
69,69,62,53
69,69,62,53
69,69,62,55
69,69,62,55
72,64,60,57
72,64,60,57
72,64,58,55
72,64,58,55
74,65,57,53
74,65,57,53
76,67,57,52
76,67,57,52
77,69,62,50
77,69,62,50
77,69,62,50
77,69,62,50
76,69,62,57
76,69,62,57
76,69,60,57
76,67,60,57
74,65,60,58
74,65,60,58
74,65,58,58
74,65,58,58
72,65,58,53
72,65,58,53
72,65,57,53
72,65,57,53
70,64,57,53
70,64,57,53
70,58,55,53
70,58,55,53
70,60,53,48
70,60,53,48
70,60,52,48
70,60,52,48
69,60,53,53
69,60,53,53
69,60,53,53
69,60,53,53
69,60,53,53
69,60,53,53
69,60,53,53
69,60,53,53
77,65,60,57
77,65,60,57
77,65,57,53
77,65,57,53
74,65,62,58
74,65,62,58
74,62,58,58
74,62,58,58
72,67,55,52
72,67,55,52
72,64,55,48
72,64,55,48
69,60,53,53
69,60,53,53
70,60,55,53
70,60,55,53
72,65,57,53
72,65,57,53
72,65,57,45
72,65,57,45
72,64,55,46
72,64,55,46
72,64,55,48
72,64,55,48
69,65,53,50
69,65,53,50
69,69,60,48
69,69,60,48
70,67,62,46
70,67,62,46
70,65,62,46
70,65,62,46
67,65,60,48
67,65,60,48
67,64,55,48
67,62,55,48
67,64,60,36
67,64,60,36
67,64,58,36
67,64,58,36
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
69,65,60,53
69,65,60,53
69,65,60,53
69,65,60,53
67,65,60,48
67,65,60,48
67,64,60,48
67,64,58,48
65,64,57,50
65,64,57,50
65,62,57,50
65,62,57,50
64,62,58,43
64,62,58,43
64,61,52,43
64,59,52,43
64,61,57,45
64,61,57,45
64,61,55,45
64,61,55,45
62,62,53,46
62,62,53,46
62,62,53,46
62,62,53,46
62,62,53,46
62,62,53,46
62,62,53,46
62,62,53,46
69,60,53,53
69,60,53,53
69,62,53,53
69,62,53,53
72,64,55,52
72,64,55,52
72,64,55,52
72,64,55,52
74,65,57,50
74,65,57,50
74,67,57,52
74,67,57,52
69,69,62,53
69,69,62,53
69,65,62,50
69,65,62,50
72,67,60,52
72,67,60,52
72,64,60,48
72,64,60,48
69,65,60,53
69,65,60,53
69,65,60,52
69,65,60,52
67,64,58,50
67,64,58,50
67,64,58,49
67,64,58,49
65,62,57,50
65,62,57,50
65,62,58,46
65,62,58,46
64,62,58,43
64,62,58,43
64,62,55,40
64,62,55,40
64,61,52,45
64,61,52,45
64,61,57,45
64,61,55,45
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
