note0,note1,note2,note3
67,62,58,55
67,62,58,55
67,62,58,55
67,62,58,55
67,63,60,60
67,63,60,60
67,63,60,58
67,63,60,58
69,64,60,57
69,64,60,57
69,66,60,57
69,66,60,57
70,67,62,55
70,67,62,55
70,67,62,53
70,67,62,53
72,67,63,51
72,67,63,51
72,67,63,51
72,67,63,51
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,48
74,66,57,48
74,66,57,48
74,66,57,48
74,67,58,46
74,67,58,46
74,67,58,46
74,67,58,46
72,67,60,45
72,67,60,45
72,66,60,45
72,66,60,45
70,67,62,43
70,67,62,43
70,67,62,43
70,67,62,43
72,69,63,48
72,69,63,48
72,69,63,48
72,69,63,48
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
70,67,62,55
70,67,62,55
70,67,62,55
70,67,62,55
72,69,63,53
72,69,63,53
72,69,63,51
72,69,63,51
74,70,65,50
74,70,65,50
74,70,65,48
74,70,65,48
74,70,65,46
74,70,65,46
74,70,65,46
74,70,65,46
72,70,67,51
72,70,67,51
72,70,67,51
72,70,67,51
72,69,65,53
72,69,65,53
72,67,63,53
72,67,63,53
74,69,62,54
74,69,62,54
74,69,62,54
74,69,62,54
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
70,62,58,55
70,62,58,55
70,62,58,55
70,62,58,55
72,60,65,57
72,60,65,57
72,60,63,57
72,60,63,57
74,65,62,58
74,65,62,58
74,65,60,57
74,65,60,57
74,67,58,55
74,67,58,55
74,67,58,53
74,67,58,53
72,67,58,51
72,67,58,51
72,67,58,51
72,67,58,51
72,65,57,53
72,65,57,53
72,63,57,53
72,63,57,53
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
74,65,58,58
74,65,58,58
74,65,58,58
74,65,58,58
77,65,60,57
77,65,60,57
77,65,60,57
77,65,60,57
74,65,62,58
74,65,62,58
74,67,62,58
74,67,62,58
74,69,62,54
74,69,62,54
74,69,60,54
74,69,60,54
74,67,58,55
74,67,58,55
74,67,58,53
74,67,58,53
72,67,58,52
72,67,58,52
72,65,57,52
72,65,57,52
72,67,58,48
72,67,58,48
72,64,55,48
72,64,55,48
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,63,57,53
72,63,57,53
74,62,58,46
74,62,58,46
74,62,58,46
74,62,58,46
72,64,57,48
72,64,57,48
72,66,57,50
72,66,57,50
70,67,55,51
70,67,55,51
70,67,58,51
70,67,58,51
72,67,63,50
72,67,63,50
72,67,63,48
72,67,63,48
69,67,62,50
69,67,62,50
69,67,60,50
69,67,58,50
69,66,60,50
69,66,60,50
69,66,60,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
