note0,note1,note2,note3
67,62,59,55
67,62,59,55
67,62,59,54
67,62,59,54
67,64,59,52
67,64,59,52
67,64,59,52
67,64,59,52
66,62,59,47
66,62,59,47
66,62,57,47
66,62,57,47
64,60,55,48
64,60,55,48
66,60,55,50
66,60,55,50
67,59,55,52
67,59,55,52
69,60,55,52
69,60,55,52
71,62,55,50
71,62,55,50
72,62,55,50
72,62,55,50
69,62,54,50
69,62,54,50
69,60,54,50
69,60,54,50
67,59,55,43
67,59,55,43
67,59,55,43
67,59,55,43
67,62,59,55
67,62,59,55
67,62,59,54
67,62,59,54
67,64,59,52
67,64,59,52
67,64,59,50
67,64,59,50
69,64,57,49
69,64,57,49
67,62,59,47
67,62,59,47
66,61,61,46
66,61,61,46
64,61,61,46
64,61,61,46
62,62,54,47
62,62,54,47
62,61,54,47
62,61,54,47
67,59,55,52
67,59,55,52
67,59,59,52
67,59,59,52
67,61,57,52
67,61,57,52
67,61,55,52
67,61,55,52
66,62,57,50
66,62,57,50
66,62,57,50
66,62,57,50
66,63,59,47
66,63,59,47
66,63,59,47
66,63,59,47
67,64,59,52
67,64,59,52
67,64,59,50
67,64,59,50
67,64,60,48
67,64,60,48
67,64,60,47
67,64,60,47
69,64,60,45
69,64,60,45
69,66,60,45
69,66,60,45
71,67,62,43
71,67,62,43
71,67,64,43
71,67,64,43
69,67,61,45
69,67,61,45
69,66,62,45
69,66,62,45
69,64,62,45
69,64,62,45
69,64,61,45
69,64,61,45
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
71,66,59,51
71,66,59,51
71,66,57,51
71,66,57,51
72,64,55,52
72,64,55,52
72,64,57,54
72,64,57,54
71,62,59,55
71,62,59,55
71,64,60,55
71,64,60,55
69,66,62,50
69,66,62,50
69,66,62,48
69,66,62,48
71,67,62,47
71,67,62,47
72,67,62,43
72,67,62,43
69,67,62,50
69,67,62,50
69,66,57,50
69,64,57,50
69,66,62,50
69,66,62,50
69,66,60,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
