note0,note1,note2,note3
70,67,63,51
70,67,63,51
70,67,63,53
70,67,63,53
70,67,63,55
70,67,63,55
70,67,63,51
70,67,63,51
72,63,60,56
72,63,60,56
72,63,60,55
72,63,60,55
72,68,65,56
72,68,65,56
72,68,65,53
72,68,65,53
74,68,65,58
74,68,65,58
74,67,63,58
74,67,63,58
74,68,65,46
74,68,65,46
75,68,62,46
77,68,62,46
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
77,70,62,46
77,70,62,46
77,70,63,48
77,70,63,48
77,70,65,50
77,70,65,50
77,68,62,46
77,68,62,46
75,67,62,48
75,67,62,48
75,67,60,50
75,67,59,50
75,67,60,51
75,67,60,51
75,69,60,53
75,69,60,53
74,70,58,55
74,70,58,55
74,69,58,53
74,69,58,53
72,67,58,51
72,67,58,51
74,63,58,48
75,63,58,48
72,65,58,53
72,65,58,53
72,65,55,53
72,65,55,53
72,65,57,41
72,65,57,41
72,63,57,41
72,63,57,41
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,63,55,51
70,63,55,51
70,63,56,53
70,63,56,53
70,63,58,55
70,63,58,55
70,63,55,51
70,63,55,51
72,63,56,56
72,63,56,56
72,63,58,55
72,63,58,55
72,68,60,53
72,68,60,53
72,68,60,51
72,68,60,51
70,68,53,50
70,68,53,50
70,67,55,52
70,67,55,52
68,65,56,53
68,65,56,53
67,65,58,53
67,65,58,53
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
70,64,58,55
70,64,58,55
70,65,56,53
70,65,56,53
70,67,55,52
70,67,55,52
70,64,55,48
70,64,55,48
68,60,56,53
68,60,56,53
68,60,56,51
68,60,56,51
68,65,58,50
68,65,58,50
68,62,58,46
68,62,58,46
67,63,58,51
67,63,58,51
67,63,58,53
67,63,58,53
65,63,60,56
65,63,60,56
67,63,56,53
68,63,56,53
65,63,58,58
65,63,58,58
65,63,55,58
65,63,55,58
65,62,56,46
65,62,56,46
65,62,56,46
65,62,56,46
63,58,55,51
63,58,55,51
63,58,55,51
63,58,55,51
63,58,55,51
63,58,55,51
63,58,55,51
63,58,55,51
70,67,63,63
70,67,63,63
70,67,63,61
70,67,63,61
70,67,63,60
70,67,63,60
70,67,63,58
70,67,63,58
72,68,63,56
72,68,63,56
72,68,63,55
72,68,63,55
72,68,65,53
72,68,65,53
72,67,65,51
72,67,65,51
74,65,59,50
74,65,59,50
74,65,60,48
74,65,60,48
74,67,62,47
74,67,62,47
75,67,59,43
77,67,59,43
75,67,60,48
75,67,60,48
75,67,60,48
75,67,60,48
75,67,60,48
75,67,60,48
75,67,60,48
75,67,60,48
70,63,55,51
70,63,55,51
70,63,55,49
70,63,55,49
70,63,55,48
70,63,55,48
72,63,55,46
73,63,55,46
72,63,56,44
72,63,56,44
70,62,53,46
70,62,53,46
68,63,51,48
68,63,51,48
67,63,58,46
67,63,58,46
65,63,60,44
65,63,60,44
67,63,60,44
68,63,60,44
65,62,58,46
65,62,58,46
65,62,56,46
65,62,56,46
63,58,55,51
63,58,55,51
63,58,55,51
63,58,55,51
63,58,55,51
63,58,55,51
63,58,55,51
63,58,55,51
