note0,note1,note2,note3
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
70,67,62,43
70,67,62,43
70,67,62,45
70,67,62,45
67,62,58,46
67,62,58,46
67,62,58,48
67,62,58,48
66,62,57,50
66,62,57,50
66,60,57,50
66,60,57,50
67,58,55,51
67,58,55,51
67,58,55,50
67,58,55,50
69,63,55,48
69,63,55,48
69,63,55,48
69,63,55,48
69,62,55,50
69,62,55,50
69,62,54,50
69,62,54,50
70,62,55,43
70,62,55,43
70,62,55,43
70,62,55,43
70,67,62,55
70,67,62,55
70,67,62,55
70,67,62,55
69,67,62,50
69,67,62,50
69,66,62,50
69,66,62,50
70,67,62,55
70,67,62,55
70,67,62,53
70,67,62,53
72,67,64,52
72,67,64,52
72,64,60,57
72,64,60,57
69,62,62,54
69,62,62,54
69,66,60,50
69,66,60,50
70,62,58,55
70,62,58,55
70,62,57,55
70,62,57,55
70,64,55,49
70,64,55,49
70,64,55,49
70,64,55,49
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
70,67,62,43
70,67,62,43
70,67,62,43
70,67,62,43
69,67,63,48
69,67,63,48
69,66,57,48
69,66,57,48
67,64,58,49
67,64,58,49
67,64,58,49
67,64,58,49
67,62,58,50
67,62,58,50
67,62,57,50
67,62,55,50
66,62,57,38
66,62,57,38
66,62,57,38
66,62,57,38
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
70,67,62,43
70,67,62,43
70,67,62,45
70,67,62,45
67,62,58,46
67,62,58,46
67,62,58,48
67,62,58,48
66,62,57,50
66,62,57,50
66,60,57,50
66,60,57,50
67,58,55,51
67,58,55,51
67,58,55,50
67,58,55,50
69,63,55,48
69,63,55,48
69,63,55,48
69,63,55,48
69,62,55,50
69,62,55,50
69,62,54,50
69,62,54,50
70,62,55,43
70,62,55,43
70,62,55,43
70,62,55,43
70,67,62,55
70,67,62,55
70,67,62,55
70,67,62,55
69,67,62,50
69,67,62,50
69,66,62,50
69,66,62,50
70,67,62,55
70,67,62,55
70,67,62,53
70,67,62,53
72,67,64,52
72,67,64,52
72,64,60,57
72,64,60,57
69,62,62,54
69,62,62,54
69,66,60,50
69,66,60,50
70,62,58,55
70,62,58,55
70,62,57,55
70,62,57,55
70,64,55,49
70,64,55,49
70,64,55,49
70,64,55,49
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
70,67,62,43
70,67,62,43
70,67,62,43
70,67,62,43
69,67,63,48
69,67,63,48
69,66,57,48
69,66,57,48
67,64,58,49
67,64,58,49
67,64,58,49
67,64,58,49
67,62,58,50
67,62,58,50
67,62,57,50
67,62,55,50
66,62,57,38
66,62,57,38
66,62,57,38
66,62,57,38
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
70,67,62,43
70,67,62,43
70,67,62,43
70,67,62,43
70,67,62,43
70,67,62,43
70,67,62,45
70,67,62,45
70,67,62,46
70,67,62,46
70,67,62,48
70,67,62,48
69,67,62,50
69,67,62,50
69,65,62,50
69,65,62,50
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
67,65,62,51
67,65,62,51
67,63,60,51
67,62,58,51
67,60,57,51
67,60,57,51
67,60,55,51
67,60,55,51
66,62,57,50
66,62,57,50
66,62,57,50
66,62,57,50
70,62,55,55
70,62,55,55
70,62,57,55
70,62,57,55
70,64,58,55
70,64,58,55
70,65,62,53
70,65,62,53
70,67,60,52
70,67,60,52
70,67,60,48
70,67,60,48
69,67,60,53
69,67,60,53
69,67,60,51
69,67,60,51
70,65,62,50
70,65,62,50
70,65,62,46
70,65,62,46
67,65,58,51
67,65,58,51
67,63,58,50
67,62,58,50
67,63,57,48
67,63,57,48
67,63,57,45
67,63,57,45
66,62,57,50
66,62,57,50
66,62,57,50
66,62,57,50
67,67,60,52
67,67,60,52
67,67,60,52
67,67,60,52
69,65,60,53
69,65,60,53
71,65,62,53
71,65,62,53
72,67,63,51
72,67,63,51
72,68,63,53
72,68,63,53
72,67,62,55
72,67,62,55
72,67,60,55
72,67,60,55
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
69,67,64,49
69,67,64,49
69,67,64,49
69,67,64,49
70,66,62,50
70,66,62,50
70,67,62,52
70,67,62,52
69,69,62,54
69,69,62,54
69,69,60,54
69,69,60,54
67,62,58,55
67,62,58,55
67,64,58,48
67,64,58,48
66,62,57,50
66,62,57,50
66,62,60,50
66,62,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
