note0,note1,note2,note3
64,59,56,50
64,59,56,50
64,59,56,50
64,59,56,50
69,64,57,48
69,64,57,48
69,64,57,48
69,64,57,48
67,64,58,49
67,64,58,49
67,64,58,49
67,64,58,49
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
64,61,55,52
64,61,55,52
64,61,55,52
64,61,55,52
62,62,57,53
62,62,57,53
62,62,55,53
62,62,53,53
62,62,55,46
62,62,55,46
62,62,50,46
62,62,50,46
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
71,64,59,55
71,64,59,55
71,64,59,55
71,64,59,55
72,63,57,54
72,63,57,54
72,63,57,54
72,63,57,54
72,64,57,52
72,64,57,52
72,64,57,52
72,64,57,52
71,66,57,51
71,66,57,51
71,66,57,51
71,66,57,51
71,64,56,52
71,64,56,52
71,62,56,52
71,62,56,52
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
64,59,56,50
64,59,56,50
64,59,56,50
64,59,56,50
69,64,57,48
69,64,57,48
69,64,57,48
69,64,57,48
67,64,58,49
67,64,58,49
67,64,58,49
67,64,58,49
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
64,61,55,52
64,61,55,52
64,61,55,52
64,61,55,52
62,62,57,53
62,62,57,53
62,62,55,53
62,62,53,53
62,62,55,46
62,62,55,46
62,62,50,46
62,62,50,46
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
71,64,59,55
71,64,59,55
71,64,59,55
71,64,59,55
72,63,57,54
72,63,57,54
72,63,57,54
72,63,57,54
72,64,57,52
72,64,57,52
72,64,57,52
72,64,57,52
71,66,57,51
71,66,57,51
71,66,57,51
71,66,57,51
71,64,56,52
71,64,56,52
71,62,56,52
71,62,56,52
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
69,60,57,45
72,64,57,57
72,64,57,57
72,66,57,57
72,66,57,57
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
67,62,59,53
67,62,59,53
67,62,59,53
67,62,59,53
69,64,60,52
69,64,60,52
69,64,60,52
69,64,60,52
71,65,62,50
71,65,62,50
71,65,62,50
71,65,62,50
72,67,60,52
72,67,60,52
72,67,58,52
72,67,58,52
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
67,67,60,52
67,67,60,52
67,67,60,52
67,67,60,52
69,65,60,53
69,65,60,53
69,65,60,53
69,65,60,53
67,64,61,58
67,64,61,58
67,62,62,58
67,62,62,58
69,64,57,49
69,64,57,49
69,64,57,49
69,64,57,49
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
72,62,57,54
72,62,57,54
72,62,57,54
72,62,57,54
71,62,55,55
71,62,55,55
72,62,57,55
72,62,57,55
74,67,59,43
74,67,59,43
74,67,59,43
74,67,59,43
72,67,60,45
72,67,60,45
72,66,60,45
72,66,60,45
71,67,62,47
71,67,62,47
71,67,62,47
71,67,62,47
69,67,64,48
69,67,64,48
69,67,64,48
69,67,64,48
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
64,67,60,48
64,67,60,48
64,67,59,48
64,67,59,48
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
64,60,55,52
64,60,55,52
64,60,55,52
64,60,55,52
62,60,57,54
62,60,57,54
62,60,57,54
62,60,57,54
67,59,55,55
67,59,55,55
67,60,57,55
67,60,57,55
64,62,59,56
64,62,59,56
64,62,59,56
64,62,59,56
64,60,57,57
64,60,57,57
64,60,57,57
64,60,57,57
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
