note0,note1,note2,note3
65,60,57,53
65,60,57,53
65,60,57,53
65,60,57,53
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,48
65,62,57,48
65,62,57,48
65,62,57,48
65,62,58,46
65,62,58,46
65,62,58,46
65,62,58,46
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,46
69,64,60,46
69,64,60,45
69,64,60,45
70,64,58,43
70,64,58,43
70,64,58,45
70,64,58,45
72,65,57,41
72,65,57,41
72,65,57,53
72,65,57,53
72,65,57,51
72,65,57,51
72,65,57,50
72,65,57,50
74,65,58,48
74,65,58,48
74,65,58,46
74,65,58,46
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
65,65,57,50
65,65,57,50
65,65,57,50
65,65,57,50
65,64,57,48
65,64,57,48
65,64,57,48
65,64,57,48
65,62,58,46
65,62,58,46
65,62,58,46
65,62,58,46
69,60,57,53
69,60,57,53
69,60,57,53
69,60,57,53
69,60,55,52
69,60,55,52
69,60,55,52
69,60,55,52
70,62,53,50
70,62,53,50
70,62,53,50
70,62,53,50
72,60,55,52
72,60,55,52
72,60,55,52
72,60,55,52
72,64,60,48
72,64,60,48
72,64,60,48
72,64,60,48
74,67,59,43
74,67,59,43
74,67,59,43
74,67,59,43
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
74,65,58,58
74,65,58,58
74,65,58,58
74,65,58,58
72,64,60,58
72,64,60,58
72,64,60,58
72,64,60,58
72,65,62,57
72,65,62,57
72,65,62,57
72,65,62,57
70,67,64,55
70,67,64,55
70,67,64,55
70,67,64,55
69,61,57,55
69,61,57,55
69,61,57,55
69,61,57,55
69,62,59,53
69,62,59,53
70,62,59,53
70,62,59,53
69,64,61,52
69,64,61,52
67,64,61,52
67,64,61,52
65,57,62,50
65,57,62,50
65,57,62,50
65,57,62,50
65,57,62,50
65,57,62,50
65,57,62,50
65,57,62,50
65,65,60,45
65,65,60,45
65,65,60,45
65,65,60,45
67,65,62,46
67,65,62,46
67,65,62,46
67,65,62,46
67,64,58,43
67,64,58,43
67,62,58,43
67,62,58,43
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
69,65,60,41
69,65,60,41
69,65,60,43
69,65,60,43
69,65,60,45
69,65,60,45
69,65,60,46
69,65,60,46
67,64,60,48
67,64,60,48
67,64,60,46
67,64,60,46
65,65,60,45
65,65,60,45
65,65,60,45
65,65,60,45
65,65,57,41
65,65,57,41
65,67,57,41
65,67,57,41
67,65,60,36
67,65,60,36
67,64,60,36
67,64,60,36
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,52
72,65,57,52
72,65,57,52
72,65,57,52
74,65,58,50
74,65,58,50
74,65,58,50
74,65,58,50
72,67,55,52
72,67,55,52
72,67,55,52
72,67,55,52
72,65,55,50
72,65,55,50
72,65,55,50
72,65,55,50
70,67,64,48
70,67,64,48
70,67,64,48
70,67,64,48
69,67,64,53
69,67,64,53
69,67,64,55
69,67,64,55
69,65,62,57
69,65,62,57
70,65,62,57
70,65,62,57
69,64,61,45
69,64,61,45
67,64,61,45
67,64,61,45
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
65,65,60,45
65,65,60,45
65,65,60,45
65,65,60,45
67,65,62,46
67,65,62,46
67,65,62,46
67,65,62,46
67,64,58,43
67,64,58,43
67,62,58,43
67,62,58,43
69,64,60,48
69,64,60,48
69,64,60,48
69,64,60,48
69,65,60,41
69,65,60,41
69,65,60,43
69,65,60,43
69,65,60,45
69,65,60,45
69,65,60,46
69,65,60,46
67,64,60,48
67,64,60,48
67,64,60,45
67,64,60,45
65,64,57,50
65,64,57,50
65,64,57,50
65,64,57,50
65,57,57,48
65,57,57,48
65,57,57,48
65,57,57,48
67,62,58,46
67,62,58,46
67,62,58,46
67,62,58,46
69,61,52,45
69,61,52,45
69,61,52,45
69,61,52,45
69,61,52,45
69,61,52,45
69,61,52,45
69,61,52,45
69,61,52,45
69,61,52,45
69,61,52,45
69,61,52,45
62,62,0,46
62,62,0,46
62,62,53,46
62,62,53,46
62,62,55,45
62,62,55,45
62,62,57,45
62,62,57,45
62,62,58,43
62,62,58,43
62,62,57,43
62,62,57,43
64,62,55,48
64,62,55,48
64,62,55,48
64,62,55,48
64,60,57,46
64,60,57,46
64,62,58,46
64,62,58,46
64,64,60,45
64,64,60,45
64,64,58,45
64,64,58,45
65,64,57,50
65,64,57,50
64,64,57,48
64,64,57,48
65,62,57,50
65,62,57,50
67,62,55,52
67,62,55,52
69,62,53,53
69,62,53,53
70,62,53,50
70,62,53,50
72,60,55,52
72,60,55,52
72,60,55,52
72,60,55,52
72,60,55,52
72,60,55,52
72,60,55,52
72,60,55,52
72,60,55,52
72,60,55,52
72,60,55,52
72,60,55,52
69,60,57,41
69,60,57,41
69,60,57,41
69,60,57,41
69,65,58,43
69,65,58,43
69,64,58,43
69,64,58,43
69,65,60,45
69,65,60,45
69,65,60,45
69,65,60,45
67,65,62,46
67,65,62,46
67,65,62,46
67,65,62,46
67,65,58,43
67,65,58,43
67,65,58,43
67,65,58,43
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
65,65,60,45
65,65,60,45
65,63,60,45
