note0,note1,note2,note3
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
69,63,60,48
69,63,60,48
67,63,60,48
67,63,60,48
65,62,60,50
65,62,60,50
65,62,58,50
65,62,58,50
70,62,58,55
70,62,58,55
70,62,58,55
70,62,58,55
72,63,58,53
72,63,58,53
72,63,57,53
72,63,57,53
74,65,58,46
74,65,58,46
74,65,56,46
74,65,56,46
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
65,60,57,51
65,60,57,51
65,60,57,51
65,60,57,51
70,65,58,50
70,65,58,50
70,65,58,50
70,65,58,50
72,65,63,45
72,65,63,45
72,65,63,45
72,65,63,45
74,65,62,46
74,65,62,46
74,65,60,46
74,65,60,46
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
72,65,58,53
72,65,58,53
70,65,57,53
70,65,55,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
69,63,60,48
69,63,60,48
67,63,60,48
67,63,60,48
65,62,60,50
65,62,60,50
65,62,58,50
65,62,58,50
70,62,58,55
70,62,58,55
70,62,58,55
70,62,58,55
72,63,58,53
72,63,58,53
72,63,57,53
72,63,57,53
74,65,58,46
74,65,58,46
74,65,56,46
74,65,56,46
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
65,60,57,51
65,60,57,51
65,60,57,51
65,60,57,51
70,65,58,50
70,65,58,50
70,65,58,50
70,65,58,50
72,65,63,45
72,65,63,45
72,65,63,45
72,65,63,45
74,65,62,46
74,65,62,46
74,65,60,46
74,65,60,46
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
72,65,58,53
72,65,58,53
70,65,57,53
70,65,55,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
67,64,60,46
67,64,60,46
67,64,60,46
67,64,60,46
69,65,60,45
69,65,60,45
69,65,60,45
69,65,60,45
70,65,62,43
70,65,62,43
69,65,62,43
69,65,62,43
67,64,55,48
67,64,55,48
67,62,57,46
67,62,58,46
65,60,60,45
65,60,60,45
65,60,58,46
65,60,57,46
64,60,55,48
64,60,55,48
64,60,57,48
64,60,58,48
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,53
65,60,57,53
65,60,57,51
65,60,57,51
70,65,58,50
70,65,58,50
70,67,58,51
70,67,58,51
72,69,63,50
72,69,63,50
72,69,63,48
72,69,63,48
74,70,65,46
74,70,65,46
74,70,65,58
74,70,65,58
75,72,67,58
75,72,67,58
75,72,65,57
75,72,65,57
74,72,65,58
74,72,65,58
74,70,65,58
74,70,65,58
72,70,65,53
72,70,65,53
72,69,65,53
72,69,65,53
74,70,65,46
74,70,65,46
74,70,65,46
74,70,65,46
72,65,65,57
72,65,65,57
72,65,63,57
72,65,63,57
74,65,62,58
74,65,62,58
74,65,60,57
74,65,60,57
75,67,58,55
75,67,58,55
75,67,58,55
75,67,58,55
77,69,60,53
77,69,60,53
75,69,60,53
75,69,60,53
74,65,60,58
74,65,60,58
74,65,58,58
74,65,58,58
72,65,58,53
72,65,58,53
70,65,57,53
70,65,55,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
