note0,note1,note2,note3
62,57,53,50
62,57,53,50
62,57,53,50
62,57,53,50
62,62,53,38
62,62,53,38
64,61,55,38
64,61,55,38
65,62,57,50
65,62,57,50
67,64,57,50
67,64,57,50
69,65,57,50
69,65,57,50
69,64,57,49
69,64,57,49
69,65,62,50
69,65,62,50
69,67,62,52
69,67,62,52
74,69,62,53
74,69,62,53
74,69,64,55
74,69,64,55
74,69,65,57
74,69,65,57
74,69,65,57
74,69,65,57
76,70,67,55
76,70,67,55
76,70,67,55
76,70,67,55
73,69,64,57
73,69,64,57
73,69,67,57
73,69,67,57
74,69,67,50
74,69,67,50
74,69,67,50
74,69,67,50
74,69,65,50
74,69,65,50
74,69,64,50
74,69,64,50
74,69,65,38
74,69,65,38
74,69,65,38
74,69,65,38
77,69,62,50
77,69,62,50
77,69,62,52
77,69,62,52
77,69,62,53
77,69,62,53
77,69,62,55
77,69,62,55
76,69,60,57
76,69,60,57
76,69,60,45
76,69,60,45
74,65,60,46
74,65,60,46
74,65,60,48
74,65,60,48
74,65,58,50
74,65,58,50
74,65,58,52
74,65,58,52
72,65,58,53
72,65,58,53
72,65,57,41
72,65,57,41
74,65,58,46
74,65,58,46
72,65,60,45
72,65,60,45
70,65,62,43
70,65,62,43
70,67,62,43
70,67,62,43
70,65,60,48
70,65,60,48
70,64,60,48
70,64,60,48
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,62,50
69,65,62,50
69,65,62,50
69,65,62,50
69,65,62,62
69,65,62,62
69,65,62,62
69,65,62,62
69,65,62,60
69,65,62,60
70,65,62,58
70,65,62,58
72,65,60,57
72,65,60,57
72,67,60,45
72,67,60,45
72,65,60,46
72,65,60,46
72,64,60,48
72,64,60,48
65,65,57,50
65,65,57,50
65,65,57,48
65,65,57,48
70,65,62,50
70,65,62,50
70,65,62,52
70,65,62,52
70,65,60,53
70,65,60,53
70,65,60,55
70,65,60,55
69,65,60,57
69,65,60,57
69,65,60,58
69,65,60,58
67,65,60,60
67,65,60,60
67,65,60,60
67,65,60,60
67,64,60,60
67,64,60,60
67,62,60,60
67,62,60,60
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,60
67,64,60,60
67,64,60,60
67,64,60,60
67,62,62,58
67,62,62,58
67,62,62,57
67,62,62,57
69,62,57,55
69,62,57,55
69,62,57,54
69,62,57,54
70,62,57,55
70,62,57,55
70,62,57,53
70,62,57,53
70,67,55,51
70,67,55,51
70,66,55,50
70,66,55,50
72,67,60,51
72,67,60,51
72,67,62,50
72,67,62,50
70,67,63,48
70,67,63,48
70,67,62,46
70,67,62,46
69,67,63,48
69,67,63,48
69,67,60,48
69,67,60,48
70,66,57,50
70,66,57,50
70,66,62,50
70,66,62,50
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
69,65,62,50
69,65,62,50
69,64,62,49
69,64,62,49
69,65,62,50
69,65,62,50
69,67,62,52
69,67,62,52
69,62,62,53
69,62,62,53
70,65,62,50
70,65,62,50
72,67,60,52
72,67,60,52
72,64,60,48
72,64,60,48
72,65,60,50
72,65,60,50
72,67,60,52
72,67,60,52
69,69,60,53
69,69,60,53
69,67,60,52
69,67,60,52
70,65,62,50
70,65,62,50
70,65,62,52
70,65,62,52
69,65,60,53
69,65,60,53
69,65,60,55
69,65,60,55
69,65,60,57
69,65,60,57
69,65,60,58
69,65,60,58
67,65,60,60
67,65,60,60
67,65,60,60
67,65,60,60
67,64,60,60
67,64,60,60
67,64,60,60
67,64,60,60
67,64,60,60
67,64,60,60
67,64,60,60
67,64,60,60
65,65,60,57
65,65,60,57
65,65,60,58
65,65,60,58
65,60,60,57
65,60,60,57
65,60,58,55
65,60,58,55
65,60,57,53
65,60,57,53
65,60,55,52
65,60,55,52
65,62,57,50
65,62,57,50
65,62,57,52
65,62,57,52
64,64,57,50
64,64,57,50
64,64,57,48
64,64,57,48
65,62,57,46
65,62,57,46
65,60,57,45
65,60,57,45
67,62,55,46
67,62,55,46
67,62,55,41
67,62,55,41
65,60,57,48
65,60,57,48
65,62,57,46
65,62,57,46
67,64,58,45
67,64,58,45
67,64,58,43
67,64,58,43
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,41
69,65,60,45
69,65,60,45
69,65,60,48
69,65,60,48
69,65,60,53
69,65,60,53
67,67,60,53
67,67,60,53
67,67,60,52
67,67,60,52
69,67,60,53
69,67,60,53
