note0,note1,note2,note3
74,69,62,54
74,69,62,54
74,69,62,54
74,69,62,54
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
69,72,66,57
69,72,66,57
67,72,66,57
67,72,66,57
74,71,67,59
74,71,67,59
74,71,67,59
74,71,67,59
74,71,67,55
74,71,67,55
76,71,62,55
77,71,62,55
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
76,64,55,48
76,64,55,48
76,64,55,48
76,64,55,48
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,62
69,66,62,62
69,66,62,60
69,66,62,60
74,67,62,59
74,67,62,59
74,67,62,57
74,67,62,57
72,62,62,55
72,62,62,55
72,62,62,54
72,62,62,54
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
69,66,62,50
69,66,62,50
69,66,57,50
69,66,57,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
74,71,67,55
74,71,67,55
74,71,67,55
74,71,67,55
76,67,64,60
76,67,64,60
76,67,64,60
76,67,64,60
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
74,69,66,62
74,69,66,62
74,71,66,62
74,71,66,62
72,69,66,50
71,69,66,50
72,62,66,50
72,62,66,50
71,62,67,55
71,62,67,55
71,62,67,55
71,62,67,55
71,62,67,55
71,62,67,55
71,62,67,55
71,62,67,55
71,62,67,55
71,62,67,55
71,62,67,55
71,62,67,55
69,62,62,54
69,62,62,54
69,62,62,54
69,62,62,54
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
73,67,55,52
73,67,55,52
73,67,55,52
73,67,55,52
74,66,57,54
74,66,57,54
74,66,57,54
74,66,57,54
76,71,64,55
76,71,64,55
78,71,64,55
79,71,64,55
78,69,64,57
78,69,64,57
78,69,62,57
78,69,62,57
76,69,67,45
76,69,67,45
74,69,66,45
74,69,66,45
74,69,66,50
74,69,66,50
74,69,66,50
74,69,66,50
74,69,62,54
74,69,62,54
74,69,57,54
74,69,57,54
74,67,59,55
74,67,59,55
74,67,60,55
74,67,60,55
74,67,62,43
74,67,62,43
74,67,62,45
74,67,62,45
79,67,62,47
79,67,62,47
79,69,62,47
79,69,62,47
77,71,62,43
77,71,62,43
76,71,62,43
76,71,62,43
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,64,64,56
76,64,64,56
76,64,59,56
76,64,59,56
76,69,61,57
76,69,61,57
76,69,62,57
76,69,62,57
76,69,64,45
76,69,64,45
76,69,64,47
76,69,64,47
78,69,64,49
78,69,64,49
79,71,64,49
81,71,64,49
79,73,64,45
79,73,64,45
78,73,64,45
78,73,64,45
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
78,69,62,50
74,71,62,55
74,71,62,55
74,71,62,55
74,71,62,55
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
74,71,67,59
74,71,67,59
74,71,67,59
74,71,67,59
76,64,60,57
76,64,60,57
76,64,69,57
76,64,69,57
78,71,66,51
78,71,66,51
78,71,66,51
78,71,66,51
79,71,64,52
79,71,64,52
79,71,64,52
79,71,64,52
79,71,64,52
79,71,64,52
79,71,64,52
79,71,64,52
79,71,64,52
79,71,64,52
79,71,64,52
79,71,64,52
74,69,57,54
74,69,57,54
74,69,57,54
74,69,57,54
74,71,62,55
74,71,62,55
74,69,62,54
74,69,62,54
72,67,64,52
72,67,64,52
71,67,64,50
71,67,64,50
69,67,64,48
69,67,64,48
69,66,64,48
69,64,64,48
69,66,62,50
69,66,62,50
67,66,57,50
67,66,57,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
