note0,note1,note2,note3
69,65,60,53
69,65,60,53
69,65,60,53
69,65,60,53
70,65,62,50
70,65,62,50
70,65,62,50
70,65,62,50
72,67,60,45
72,67,60,45
72,67,58,45
72,67,58,45
72,65,57,50
72,65,57,50
72,64,57,50
72,64,57,50
70,62,58,43
70,62,58,43
70,64,58,43
70,64,58,43
69,65,60,45
69,65,60,45
69,65,60,46
69,65,60,46
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
69,65,60,53
69,65,60,53
69,65,60,53
69,65,60,53
70,65,62,52
70,65,62,52
70,65,62,50
70,65,62,50
72,67,60,52
72,67,60,52
70,67,60,52
70,67,60,52
69,65,60,53
69,65,60,53
69,65,60,53
69,65,60,53
67,65,62,46
67,65,62,46
69,65,62,46
70,65,62,46
67,64,60,48
67,64,60,48
67,64,58,48
67,64,58,48
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
69,66,60,46
69,66,60,46
69,66,60,45
69,66,60,45
70,67,62,43
70,67,62,43
70,67,62,46
70,67,62,46
70,67,58,51
70,67,58,51
70,67,58,50
70,67,58,50
69,67,63,48
69,67,63,48
69,67,63,45
69,67,63,45
69,66,62,50
69,66,62,50
67,66,60,50
67,66,60,50
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
70,62,58,55
70,62,58,55
70,62,58,55
70,62,58,55
72,63,57,53
72,63,57,53
72,63,55,51
72,63,55,51
74,65,53,50
74,65,53,50
74,63,53,48
74,63,53,48
74,65,58,46
74,65,58,46
74,62,58,46
74,62,58,46
72,67,58,51
72,67,58,51
74,67,58,51
75,67,58,51
72,65,57,53
72,65,57,53
72,63,57,53
72,63,57,53
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
69,60,53,53
69,60,53,53
69,60,65,53
69,60,65,53
70,58,64,55
70,58,64,55
70,58,62,55
70,58,62,55
72,57,60,57
72,57,60,57
72,67,58,57
72,67,58,57
72,65,57,50
72,65,57,50
72,64,57,50
72,64,57,50
70,62,58,55
70,62,58,55
70,64,58,55
70,64,58,55
69,65,60,57
69,65,60,57
69,65,60,58
69,65,60,58
67,64,60,60
67,64,60,60
67,64,60,60
67,64,60,60
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
69,65,60,53
69,65,60,53
69,65,60,50
69,65,60,50
70,65,62,48
70,65,62,48
70,65,62,46
70,65,62,46
72,65,60,45
72,65,60,45
72,64,58,43
72,64,58,43
65,65,60,45
65,65,60,45
67,65,62,46
67,65,62,46
69,65,60,48
69,65,60,48
69,65,60,48
69,65,60,48
67,64,60,48
67,64,60,48
67,64,58,48
67,64,58,48
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
