note0,note1,note2,note3
62,57,53,50
62,57,53,50
62,57,53,52
62,57,53,52
62,57,53,53
62,57,53,53
62,59,53,53
62,59,53,53
60,60,55,53
60,60,55,53
60,60,55,52
60,60,55,52
65,62,57,50
65,62,57,50
65,62,53,50
65,62,53,50
67,64,60,48
67,64,60,48
67,64,60,47
67,64,60,47
69,64,60,45
69,64,60,45
69,64,59,45
69,64,57,45
69,64,59,52
69,64,59,52
68,64,62,52
68,64,62,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
71,67,62,55
71,67,62,55
71,67,62,53
71,67,62,53
72,67,64,52
72,67,64,52
72,67,64,48
72,67,64,48
71,67,65,50
71,67,65,50
71,67,62,55
71,67,62,55
72,67,60,52
72,67,60,52
72,67,60,48
72,67,60,48
69,67,60,53
69,67,60,53
69,65,62,50
69,64,60,50
71,62,59,55
71,62,59,55
74,62,57,53
74,62,57,53
74,64,55,52
74,64,55,52
73,64,57,57
73,64,57,57
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,67,62,47
74,67,62,47
74,65,62,47
74,65,62,47
72,64,55,48
72,64,55,48
72,64,55,52
72,64,55,52
69,60,55,53
69,60,55,53
69,60,53,53
69,60,53,53
65,60,53,45
65,60,53,45
65,60,53,41
65,60,53,41
62,58,53,46
62,58,53,46
62,58,53,46
62,58,53,46
65,58,55,43
65,58,55,43
65,57,55,43
65,57,55,43
62,59,53,44
62,59,53,44
62,59,52,44
62,59,52,44
61,57,52,45
61,57,52,45
61,57,52,45
61,57,52,45
64,60,57,45
64,60,57,45
64,60,57,45
64,60,57,45
67,62,55,47
67,62,55,47
65,62,55,47
65,62,55,47
64,57,55,49
64,57,55,49
64,57,55,49
64,57,55,49
65,57,53,50
65,57,53,50
65,57,53,48
65,57,53,48
62,58,53,46
62,58,53,46
62,58,53,45
62,58,53,45
64,58,55,43
64,58,55,43
64,62,58,43
64,62,58,43
64,62,57,45
64,62,57,45
64,61,57,45
64,61,55,45
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
