note0,note1,note2,note3
74,67,59,55
74,67,59,55
74,67,59,55
74,67,59,55
76,67,60,48
76,67,60,48
76,67,59,48
76,67,59,48
74,66,57,50
74,66,57,50
72,66,57,50
72,66,57,50
71,67,64,52
71,67,64,52
72,67,64,52
72,67,64,52
74,67,62,47
74,67,62,47
74,67,62,48
74,67,62,48
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
73,67,64,52
73,67,64,52
73,67,64,52
73,67,64,52
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,67,59,55
74,67,59,55
74,67,59,55
74,67,59,55
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
74,67,62,47
74,67,62,47
74,67,62,48
74,67,62,48
69,66,62,50
69,66,62,50
71,67,62,50
71,67,62,50
72,69,64,45
72,69,64,45
72,69,62,45
72,69,60,45
71,67,62,47
71,67,62,47
71,67,62,48
71,67,62,48
69,66,62,50
69,66,62,50
69,66,60,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,55
67,62,59,55
67,62,59,55
67,62,59,55
69,62,57,54
69,62,57,54
71,62,57,54
71,62,57,54
72,67,64,52
72,67,64,52
72,67,64,54
72,67,64,54
71,67,62,55
71,67,62,55
72,67,60,55
72,67,60,55
74,67,59,43
74,67,59,43
74,66,57,45
74,66,57,45
74,67,55,47
74,67,55,47
74,67,55,48
74,67,55,48
69,66,62,50
69,66,62,50
69,66,60,50
69,66,60,50
67,64,59,52
67,64,59,52
67,64,57,52
67,64,55,52
66,62,57,54
66,62,57,54
66,62,57,55
66,62,57,55
64,62,57,57
64,62,57,57
64,62,57,57
64,62,57,57
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,47
62,62,54,47
62,62,54,47
62,62,54,47
67,64,55,52
67,64,55,52
67,64,55,52
67,64,55,52
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
71,67,62,55
71,67,62,55
72,69,60,55
72,69,60,55
74,71,59,55
74,71,59,55
74,71,57,53
74,71,57,53
74,71,55,52
74,71,55,52
74,71,54,52
74,71,54,52
72,69,52,45
72,69,52,45
72,69,52,45
72,69,52,45
71,67,51,47
71,67,51,47
71,66,51,47
71,66,51,47
69,64,52,48
69,64,52,48
69,64,52,48
69,64,52,48
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
71,64,55,52
71,64,55,52
72,64,55,52
72,64,55,52
74,66,62,59
74,66,62,59
74,68,62,59
74,68,62,59
76,69,60,57
76,69,60,57
76,69,59,55
76,69,59,55
74,69,57,54
74,69,57,54
74,67,57,52
74,67,57,52
69,66,62,50
69,66,62,50
69,64,60,50
69,64,60,50
71,62,59,55
71,62,59,55
71,62,57,54
71,62,57,54
73,64,55,52
73,64,55,52
73,64,55,52
73,64,55,52
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,67,59,55
74,67,59,55
74,67,59,55
74,67,59,55
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
74,66,62,47
74,66,62,47
74,66,62,48
74,66,62,48
69,64,62,50
69,64,62,50
71,64,62,50
71,64,62,50
72,62,55,52
72,62,55,52
72,62,55,54
72,62,55,54
71,62,55,55
71,62,55,55
71,62,55,48
71,62,55,48
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
69,62,54,50
69,62,54,50
71,62,55,50
71,62,55,50
72,60,57,45
72,60,57,45
72,62,57,45
72,62,57,45
71,64,55,52
71,64,55,52
72,64,55,52
72,64,55,52
74,62,55,47
74,62,55,47
74,64,55,48
74,64,55,48
74,66,62,50
74,66,62,50
74,67,62,52
74,67,62,52
69,66,50,50
69,66,50,50
69,64,50,49
69,64,50,49
67,62,55,47
67,62,55,47
67,62,55,45
67,62,55,45
66,62,57,43
66,62,57,43
66,62,57,42
66,62,57,42
64,62,59,43
64,62,59,43
64,62,59,43
64,62,59,43
64,61,57,45
64,61,57,45
64,61,55,45
64,61,55,45
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
62,62,59,55
62,62,59,55
62,62,59,54
62,62,59,54
67,64,59,52
67,64,59,52
67,64,55,52
67,64,55,52
69,66,62,50
69,66,62,50
69,66,62,48
69,66,62,48
71,67,62,47
71,67,62,47
72,67,60,45
72,67,60,45
74,67,59,43
74,67,59,43
74,69,59,42
74,69,59,42
74,71,64,44
74,71,64,44
74,71,64,44
74,71,64,44
72,69,52,45
72,69,52,45
72,69,54,45
72,69,54,45
71,67,55,47
71,67,55,47
71,66,55,47
71,66,55,47
69,64,57,48
69,64,57,48
69,64,57,48
69,64,57,48
64,64,58,49
64,64,58,49
64,64,57,49
