note0,note1,note2,note3
64,64,56,52
64,64,56,52
64,62,56,52
64,62,56,52
69,60,57,53
69,60,57,53
69,62,57,53
69,62,57,53
67,62,59,55
67,62,59,55
67,64,59,55
67,64,59,55
65,64,60,57
65,64,60,57
65,62,62,59
65,62,62,59
64,62,55,60
64,62,55,60
64,60,55,60
64,60,55,60
62,60,57,53
62,60,57,53
62,60,56,53
62,60,56,53
62,59,57,53
62,59,57,53
62,57,57,53
62,57,57,53
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
72,64,57,57
72,64,57,57
72,64,59,55
72,64,59,55
72,69,60,53
72,69,60,53
72,69,60,52
72,69,60,52
71,69,65,50
71,69,65,50
72,69,65,47
74,69,65,47
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
64,64,56,52
64,64,56,52
64,62,56,52
64,62,56,52
69,60,57,53
69,60,57,53
69,62,57,53
69,62,57,53
67,62,59,55
67,62,59,55
67,64,59,55
67,64,59,55
65,64,60,57
65,64,60,57
65,62,62,59
65,62,62,59
64,62,55,60
64,62,55,60
64,60,55,60
64,60,55,60
62,60,57,53
62,60,57,53
62,60,56,53
62,60,56,53
62,59,57,53
62,59,57,53
62,57,57,53
62,57,57,53
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
72,64,57,57
72,64,57,57
72,64,59,55
72,64,59,55
72,69,60,53
72,69,60,53
72,69,60,52
72,69,60,52
71,69,65,50
71,69,65,50
72,69,65,47
74,69,65,47
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
72,69,67,60
72,69,67,60
72,67,67,60
72,67,67,60
71,65,62,50
71,65,62,50
69,65,60,50
69,65,60,50
67,64,59,52
67,64,59,52
67,62,59,52
67,62,59,52
69,60,57,53
69,60,57,53
69,60,55,52
69,60,55,52
71,65,53,50
71,65,53,50
71,65,55,50
71,65,55,50
72,65,57,45
72,65,57,45
72,65,57,47
72,65,57,47
72,64,55,48
72,64,55,48
72,62,53,48
72,62,53,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
69,65,60,53
69,65,60,53
69,65,62,52
69,65,62,52
67,58,64,50
67,58,64,50
67,57,64,49
67,57,64,49
65,57,62,50
65,57,62,50
64,55,61,50
64,55,61,50
65,57,62,50
65,57,62,50
65,62,56,50
65,62,56,50
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
72,64,57,54
72,64,57,54
72,64,57,54
72,64,57,54
71,62,55,43
71,62,55,43
72,62,57,43
72,62,57,43
74,67,59,43
74,67,59,43
74,67,59,54
74,67,59,54
72,67,60,52
72,67,60,52
72,66,62,52
72,66,62,52
71,67,64,52
71,67,64,52
71,67,64,50
71,67,64,50
69,67,64,48
69,67,64,48
69,67,64,45
69,67,64,45
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
64,67,60,48
64,67,60,48
64,67,60,47
64,67,60,47
65,60,60,45
65,60,60,45
65,62,59,47
65,62,59,47
64,60,59,48
64,60,59,48
64,60,57,48
64,60,57,48
62,53,57,48
62,53,57,48
62,53,57,47
62,53,57,47
67,62,55,47
67,62,55,47
65,62,57,45
65,62,57,45
64,62,59,44
64,62,59,44
64,62,59,44
64,62,59,44
64,60,57,45
64,60,57,45
64,60,57,45
64,60,57,45
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
