note0,note1,note2,note3
64,60,57,45
64,60,57,45
64,62,57,47
64,62,57,47
69,64,57,48
69,64,57,48
69,65,60,50
69,65,60,50
67,64,59,52
67,64,59,52
67,62,59,52
67,62,59,52
65,60,57,57
65,60,57,57
65,62,57,57
65,62,57,57
64,64,59,55
64,64,59,55
64,64,60,55
64,64,60,55
62,57,62,53
62,57,62,53
62,57,60,53
62,57,60,53
62,57,59,53
62,57,59,53
62,57,57,53
62,57,57,53
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
71,64,59,56
71,64,59,56
71,64,59,56
71,64,59,56
72,64,57,57
72,64,57,57
72,64,57,52
72,64,57,52
72,69,57,53
72,69,57,53
72,69,64,48
72,69,64,48
71,69,65,50
71,69,65,50
71,69,62,47
71,69,62,47
71,68,64,52
71,68,64,52
71,68,59,52
71,68,59,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
64,60,57,45
64,60,57,45
64,62,57,47
64,62,57,47
69,64,57,48
69,64,57,48
69,65,60,50
69,65,60,50
67,64,59,52
67,64,59,52
67,62,59,52
67,62,59,52
65,60,57,57
65,60,57,57
65,62,57,57
65,62,57,57
64,64,59,55
64,64,59,55
64,64,60,55
64,64,60,55
62,57,62,53
62,57,62,53
62,57,60,53
62,57,60,53
62,57,59,53
62,57,59,53
62,57,57,53
62,57,57,53
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
71,64,59,56
71,64,59,56
71,64,59,56
71,64,59,56
72,64,57,57
72,64,57,57
72,64,57,52
72,64,57,52
72,69,57,53
72,69,57,53
72,69,64,48
72,69,64,48
71,69,65,50
71,69,65,50
71,69,62,47
71,69,62,47
71,68,64,52
71,68,64,52
71,68,59,52
71,68,59,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
72,69,64,57
72,69,64,57
72,67,64,57
72,67,64,57
71,65,62,50
71,65,62,50
69,65,60,50
69,65,60,50
67,64,59,52
67,64,59,52
67,62,59,52
67,62,59,52
69,60,57,53
69,60,57,53
69,60,57,52
69,60,57,52
71,65,62,50
71,65,62,50
71,65,62,50
71,65,62,50
72,65,55,48
72,65,55,48
72,65,55,48
72,65,55,48
72,64,55,48
72,64,55,48
72,62,55,48
72,62,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
69,65,60,53
69,65,60,53
69,65,60,52
69,65,60,52
67,64,58,50
67,64,58,50
67,64,58,49
67,64,58,49
65,64,57,50
65,64,57,50
65,64,57,52
65,64,57,52
65,62,57,53
65,62,57,53
65,62,57,55
65,62,57,55
64,61,57,57
64,61,57,57
64,61,57,57
64,61,57,57
64,61,57,57
64,61,57,57
64,61,57,57
64,61,57,57
64,61,57,57
64,61,57,57
64,61,57,57
64,61,57,57
72,64,55,52
72,64,55,52
72,64,57,54
72,64,57,54
71,62,59,55
71,62,59,55
72,62,59,57
72,62,59,57
74,67,59,59
74,67,59,59
74,67,59,57
74,67,59,57
72,67,59,52
72,67,59,52
72,62,57,54
72,62,57,54
71,62,59,55
71,62,59,55
71,67,60,52
71,67,62,52
69,67,64,48
69,67,64,48
69,67,64,45
69,67,64,45
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
64,64,59,44
64,64,59,44
64,62,59,44
64,62,59,44
65,60,57,45
65,60,57,45
65,60,57,47
65,60,57,47
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
62,65,57,48
62,65,57,48
62,64,57,48
62,64,57,48
67,62,59,47
67,62,59,47
67,62,59,47
67,62,59,47
64,62,59,48
64,62,59,48
64,59,56,48
64,59,56,48
64,60,57,47
64,60,57,47
64,60,57,45
64,60,57,45
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
