note0,note1,note2,note3
70,65,62,58
70,65,62,58
70,65,62,57
70,65,62,57
70,67,62,55
70,67,62,55
70,67,63,55
70,67,63,55
70,68,65,50
70,68,65,50
70,68,65,50
70,68,65,50
70,67,63,51
70,67,63,51
70,67,62,51
70,67,62,51
72,67,60,52
72,67,60,52
72,67,60,52
72,67,60,52
68,67,60,53
68,67,60,53
68,65,60,53
68,65,60,53
67,65,58,48
67,65,58,48
67,64,58,48
67,64,58,48
65,65,58,41
65,65,58,41
65,65,58,41
65,65,58,41
72,65,60,45
72,65,60,45
72,65,60,45
72,65,60,45
74,65,58,46
74,65,58,46
74,65,57,46
74,65,57,46
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
70,65,53,50
70,65,53,50
70,65,53,50
70,65,53,50
69,60,60,52
69,60,60,52
67,60,60,52
67,60,60,52
69,60,60,53
69,60,60,53
69,65,60,53
69,65,60,53
67,65,58,48
67,65,58,48
67,64,58,48
67,64,58,48
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
70,65,58,50
70,65,58,50
70,65,58,50
70,65,58,50
70,67,58,49
70,67,58,49
70,67,60,49
70,67,60,49
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,67,63,51
70,67,63,51
70,67,62,51
70,67,62,51
72,67,60,52
72,67,60,52
72,67,60,52
72,67,60,52
68,67,60,53
68,67,60,53
68,65,60,53
68,65,60,53
67,65,58,48
67,65,58,48
67,64,58,48
67,64,58,48
65,65,57,41
65,65,57,41
65,65,57,41
65,65,57,41
72,65,60,45
72,65,60,45
72,65,60,45
72,65,60,45
74,65,58,46
74,65,58,46
74,65,57,46
74,65,57,46
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
70,65,53,50
70,65,53,50
70,65,53,50
70,65,53,50
69,60,60,52
69,60,60,52
67,60,60,52
67,60,60,52
69,60,60,53
69,60,60,53
69,65,60,53
69,65,60,53
67,65,58,48
67,65,58,48
67,64,58,48
67,64,58,48
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
77,70,62,50
77,70,62,50
77,69,60,50
77,69,60,50
75,67,58,55
75,67,58,55
75,67,60,55
75,67,60,55
74,65,62,58
74,65,62,58
74,67,63,58
74,67,63,58
72,69,65,51
72,69,65,51
72,69,65,51
72,69,65,51
70,70,65,50
70,70,65,50
70,68,65,50
70,68,65,50
70,67,58,51
70,67,58,51
72,67,58,51
72,67,58,51
74,65,58,46
74,65,58,46
74,65,58,46
74,65,58,46
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
74,65,59,50
74,65,59,50
74,65,59,50
74,65,59,50
75,63,60,48
75,63,60,48
75,63,60,48
75,63,60,48
74,68,60,53
74,68,60,53
74,67,59,55
74,67,59,55
72,67,60,56
72,67,60,56
72,65,60,56
72,65,60,56
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
72,67,63,48
65,60,57,51
65,60,57,51
65,60,57,51
65,60,57,51
70,65,58,50
70,65,58,50
70,65,58,50
70,65,58,50
72,67,51,48
72,67,51,48
72,69,51,48
72,69,51,48
74,70,53,46
74,70,53,46
74,70,65,46
74,70,65,46
75,69,63,48
75,69,63,48
75,67,63,48
75,67,63,48
77,65,63,50
77,65,63,50
77,65,62,50
77,65,62,50
75,67,60,51
75,67,60,51
74,67,58,51
74,67,58,51
72,69,65,53
72,69,65,53
72,69,65,53
72,69,65,53
75,70,58,55
75,70,58,55
75,70,58,55
75,70,58,55
74,68,58,53
74,68,58,53
74,68,58,53
74,68,58,53
72,67,58,51
72,67,58,51
72,67,60,51
72,67,60,51
77,65,57,51
77,65,57,51
77,65,57,51
77,65,57,51
70,65,58,50
70,65,58,50
72,67,58,51
72,67,58,51
74,65,58,53
74,65,58,53
74,63,58,53
74,63,58,53
72,63,57,41
72,63,57,41
72,62,57,41
72,62,57,41
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
70,62,53,46
