note0,note1,note2,note3
62,59,55,43
62,59,55,43
62,60,57,43
62,60,57,43
67,62,59,55
67,62,59,55
67,62,59,55
67,62,59,55
69,62,57,54
69,62,57,54
69,62,57,54
69,62,57,54
71,62,55,55
71,62,55,55
71,62,55,55
71,62,55,55
76,64,55,48
76,64,55,48
76,66,57,48
76,66,57,48
74,67,59,47
74,67,59,47
74,67,59,48
74,67,59,48
74,66,57,50
74,66,57,50
72,66,62,50
72,66,62,50
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
76,67,60,48
76,67,60,48
76,67,59,48
76,67,59,48
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
72,67,64,52
72,67,64,52
72,69,64,54
72,69,64,54
71,71,62,55
71,71,62,55
71,69,62,54
71,69,62,54
72,67,64,52
72,67,64,52
74,67,64,50
74,67,64,50
69,67,64,48
69,67,64,48
69,67,64,48
69,67,64,48
69,66,62,50
69,66,62,50
69,66,60,50
69,66,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
74,67,59,55
74,67,59,55
74,67,59,55
74,67,59,55
76,67,60,48
76,67,60,48
76,67,59,48
76,67,59,48
76,67,57,49
76,67,57,49
76,67,57,49
76,67,57,49
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,67,62,52
69,67,62,52
74,69,57,54
74,69,57,54
74,67,57,54
74,67,57,54
74,66,59,47
74,66,59,47
74,66,59,47
74,66,59,47
67,64,59,52
67,64,59,52
67,64,59,52
67,64,59,52
71,64,55,52
71,64,55,52
71,64,55,50
71,64,55,50
69,64,57,49
69,64,57,49
69,64,57,47
69,64,57,47
67,62,57,45
67,62,57,45
67,61,57,45
67,61,57,45
66,62,57,50
66,62,57,50
66,62,57,49
66,62,57,49
67,62,55,47
67,62,55,47
66,62,57,45
66,62,57,45
64,62,59,43
64,62,59,43
64,62,59,43
64,62,59,43
64,61,57,45
64,61,57,45
64,61,55,45
64,61,55,45
62,62,54,50
62,62,54,50
62,62,54,50
62,62,54,50
74,67,55,47
74,67,55,47
74,66,55,47
74,66,55,47
72,64,55,52
72,64,55,52
72,64,57,54
72,64,57,54
71,62,59,55
71,62,59,55
71,64,60,55
71,64,60,55
69,66,62,50
69,66,62,50
69,66,62,48
69,66,62,48
71,67,62,47
71,67,62,47
72,67,62,43
72,67,62,43
69,67,62,50
69,67,62,50
69,67,60,50
69,67,59,50
69,66,60,50
69,66,60,50
69,66,57,50
69,66,57,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
