note0,note1,note2,note3
73,69,64,57
73,69,64,57
73,69,64,57
73,69,64,57
69,66,62,62
69,66,62,62
69,66,62,62
69,66,62,62
71,68,62,61
71,68,62,61
71,68,62,59
71,68,62,59
73,69,64,57
73,69,64,57
74,71,62,57
74,71,62,57
76,73,61,57
76,73,61,57
76,73,59,55
76,73,59,55
74,73,57,54
74,73,57,54
74,73,57,54
74,73,57,54
74,71,59,56
74,71,59,56
74,69,59,54
74,69,59,54
73,68,61,53
73,68,61,53
73,68,61,53
73,68,61,53
73,66,57,54
73,66,57,54
74,66,57,54
74,66,57,54
76,64,57,49
76,64,57,49
76,64,57,47
76,64,57,47
76,69,64,49
76,69,64,49
76,69,64,50
76,69,64,50
71,68,64,52
71,68,64,52
71,68,64,50
71,68,64,50
73,68,65,49
73,68,65,49
71,68,65,49
71,68,65,49
69,68,61,54
69,68,61,54
69,66,61,54
69,66,61,54
69,64,59,47
69,64,59,47
69,63,59,47
69,63,59,47
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
64,59,56,50
64,59,56,50
64,59,56,50
64,59,56,50
69,64,57,49
69,64,57,49
69,64,57,49
69,64,57,49
71,66,62,47
71,66,62,47
71,68,62,47
71,68,62,47
73,69,64,45
73,69,64,45
74,71,64,45
76,73,64,45
74,71,66,50
74,71,66,50
73,69,66,50
73,69,66,50
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
71,68,59,52
73,68,56,53
73,68,56,53
73,68,56,53
73,68,56,53
69,66,61,54
69,66,61,54
69,66,61,54
69,66,61,54
71,66,59,56
71,66,59,56
71,64,59,56
71,64,59,56
73,64,57,57
73,64,57,57
74,64,59,57
74,64,59,57
76,66,61,58
76,66,61,58
76,66,61,58
76,66,61,58
74,66,59,59
74,66,59,59
74,66,59,59
74,66,59,59
74,65,56,59
74,65,56,59
74,65,56,59
74,65,56,59
73,66,58,54
73,66,58,54
73,66,58,54
73,66,58,54
73,66,57,54
73,66,57,54
74,66,57,54
74,66,57,54
76,64,57,49
76,64,57,49
76,64,57,47
76,64,57,47
76,69,57,49
76,69,57,49
76,68,57,49
76,68,57,49
71,66,57,51
71,66,57,51
71,66,57,51
71,66,57,51
73,64,56,52
73,64,56,52
73,63,56,52
73,61,56,52
69,66,61,52
69,66,61,52
69,66,61,52
69,66,61,52
69,66,59,51
69,66,59,51
69,66,59,51
69,66,59,51
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
64,59,56,50
64,59,56,50
64,59,56,50
64,59,56,50
69,64,57,49
69,64,57,49
69,64,57,49
69,64,57,49
71,66,62,47
71,66,62,47
71,68,62,47
71,68,62,47
73,69,64,45
73,69,64,45
74,69,64,47
74,69,64,47
76,69,64,49
76,69,64,49
74,69,66,50
74,69,66,50
73,69,64,52
73,69,64,52
73,69,64,52
73,69,64,52
71,68,62,52
71,68,62,52
71,68,62,52
71,68,62,52
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
