note0,note1,note2,note3
64,59,56,40
64,59,56,40
66,59,57,40
66,59,57,40
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
69,64,57,54
69,64,57,54
69,63,57,54
69,63,57,54
71,64,56,56
71,64,56,56
71,64,56,56
71,64,56,56
71,64,56,49
71,64,56,49
71,64,56,49
71,64,56,49
69,59,54,51
69,59,54,51
69,59,54,51
69,59,54,51
68,59,56,52
68,59,56,52
68,61,57,52
68,61,57,52
66,63,59,47
66,63,59,47
66,63,59,47
66,63,59,47
71,66,63,59
71,66,63,59
71,66,63,59
71,66,63,59
73,66,61,58
73,66,61,58
73,66,61,58
73,66,61,58
75,66,57,56
75,66,57,56
75,66,57,54
75,66,57,54
76,64,59,56
76,64,59,56
76,66,59,56
76,66,59,56
75,68,59,54
75,68,59,54
73,68,59,52
73,68,59,52
73,66,59,54
73,66,59,54
73,66,59,54
73,66,59,54
73,66,58,42
73,66,58,42
73,64,58,42
73,64,58,42
71,63,59,47
71,63,59,47
71,63,59,47
71,63,59,47
71,64,56,52
71,64,56,52
71,66,56,51
71,66,56,51
76,68,61,49
76,68,61,49
76,68,61,49
76,68,61,49
75,69,61,54
75,69,61,54
75,71,59,56
75,71,59,56
73,64,57,57
73,64,57,57
73,64,57,57
73,64,57,57
71,66,57,51
71,66,57,51
71,68,56,53
71,68,56,53
69,61,57,54
69,61,57,54
69,63,57,54
69,63,57,54
68,64,59,56
68,64,59,56
68,64,61,58
68,64,61,58
66,63,63,59
66,63,63,59
66,63,63,59
66,63,63,59
71,68,63,56
71,68,63,56
71,66,63,56
71,66,63,56
69,64,61,49
69,64,61,49
69,64,61,51
69,64,61,51
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
66,64,61,45
66,64,61,45
68,63,59,47
68,63,59,47
69,64,57,49
69,64,57,49
69,64,57,49
69,64,57,49
68,64,59,47
68,64,59,47
68,64,59,45
68,64,59,45
66,63,59,47
66,63,59,47
66,63,57,47
66,63,57,47
64,59,56,40
64,59,56,40
64,59,56,40
64,59,56,40
64,59,56,40
64,59,56,40
64,59,56,40
64,59,56,40
