note0,note1,note2,note3
72,64,55,48
72,64,55,48
72,65,55,50
72,65,55,50
71,67,55,52
71,67,55,52
71,67,60,52
71,67,60,52
69,67,60,53
69,67,60,53
69,65,60,55
69,64,60,55
69,65,60,53
69,65,60,53
69,65,60,52
69,65,60,52
69,65,62,50
69,65,62,50
69,69,65,50
69,69,65,50
71,67,64,55
71,67,64,55
71,67,62,53
71,67,62,53
72,67,60,52
72,67,60,52
71,67,60,52
71,67,60,52
69,67,60,53
69,67,60,53
69,65,60,53
69,65,60,53
67,65,60,48
67,65,60,48
67,65,60,48
67,65,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
72,67,64,48
72,67,64,48
72,67,64,52
72,67,64,52
71,67,62,55
71,67,62,55
71,67,62,53
71,67,62,53
72,67,60,52
72,67,60,52
72,67,60,48
72,67,60,48
69,65,60,53
69,65,60,53
69,65,60,52
69,65,60,52
71,65,62,50
71,65,62,50
71,65,62,47
71,65,62,47
67,64,59,52
67,64,59,52
67,64,59,50
67,64,59,50
69,64,57,48
69,64,57,48
69,64,59,47
69,64,59,47
69,64,60,45
69,64,60,45
69,64,57,48
69,64,57,48
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,56,52
71,64,55,52
71,64,55,52
71,64,55,52
71,64,55,52
71,66,59,51
71,66,59,51
71,69,66,51
71,69,66,51
71,69,66,52
71,69,66,52
71,67,64,52
71,67,64,52
69,66,64,54
69,66,64,54
69,66,62,54
69,66,62,54
71,64,60,56
71,64,60,56
71,64,59,56
71,64,59,56
72,64,57,57
72,64,57,57
72,64,57,57
72,64,57,57
72,64,57,57
72,64,57,57
72,64,57,57
72,64,57,57
67,62,62,59
67,62,62,59
67,65,62,59
67,65,62,59
67,65,62,60
67,65,62,60
67,64,60,60
67,64,59,60
69,64,60,54
69,64,60,54
69,62,60,54
69,62,60,54
71,62,59,55
71,62,59,55
71,62,57,54
71,62,57,54
72,60,55,52
72,60,55,52
72,67,64,48
72,67,64,48
69,67,62,50
69,67,62,50
69,66,62,50
69,66,62,50
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
72,67,60,45
72,67,60,45
72,66,60,45
72,66,60,45
74,67,59,47
74,67,59,47
74,69,59,47
74,69,59,47
74,71,64,44
74,71,64,44
74,71,64,44
74,71,64,44
72,69,64,45
72,69,64,45
72,67,64,47
72,67,64,47
69,66,62,48
69,66,62,48
69,66,62,50
69,66,62,50
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
74,69,66,62
74,69,66,62
74,69,64,60
74,69,64,60
74,67,62,59
74,67,62,59
74,69,60,57
74,69,60,57
74,71,59,55
74,71,59,55
74,69,59,53
74,69,59,53
74,67,59,52
74,67,59,52
74,65,59,50
74,65,59,50
76,64,60,48
76,64,60,48
76,64,59,48
76,64,59,48
74,66,57,50
74,66,57,50
72,66,57,50
72,66,57,50
71,67,64,52
71,67,64,52
71,67,64,52
71,67,64,52
71,67,64,52
71,67,64,52
71,67,64,52
71,67,64,52
71,67,62,43
71,67,62,43
71,65,62,43
71,65,62,43
67,64,60,48
67,64,60,48
67,64,60,47
67,64,60,47
69,64,60,45
69,64,60,45
69,66,60,45
69,66,60,45
71,67,62,43
71,67,62,43
72,67,62,43
72,67,62,43
74,69,62,42
74,69,62,42
72,69,62,42
72,69,62,42
71,69,62,43
71,69,62,43
71,67,62,43
71,67,62,43
69,67,62,50
69,67,62,50
69,65,62,50
69,64,62,50
71,65,62,43
71,65,62,43
71,64,55,43
71,62,55,43
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
