note0,note1,note2,note3
67,62,59,43
67,62,59,43
67,62,59,45
67,62,59,45
62,62,59,47
62,62,59,47
62,62,59,47
62,62,59,47
64,60,57,48
64,60,57,48
64,60,55,48
64,60,55,48
66,59,54,50
66,59,54,50
66,59,54,50
66,59,54,50
67,67,64,52
67,67,64,52
67,67,64,52
67,67,64,52
69,66,62,54
69,66,62,54
69,64,60,54
69,64,60,54
71,62,59,55
71,62,59,55
71,62,59,55
71,62,59,55
67,60,60,48
67,60,60,48
67,60,60,48
67,60,60,48
71,62,59,55
71,62,59,55
72,62,59,55
72,62,59,55
74,62,57,54
74,62,57,54
74,64,57,52
74,64,57,52
74,66,62,50
74,66,62,50
74,66,62,50
74,66,62,50
71,67,55,52
71,67,55,52
72,67,57,52
72,67,57,52
74,65,59,47
74,65,59,47
74,65,59,47
74,65,59,47
72,64,59,48
72,64,59,48
72,64,59,48
72,64,59,48
72,62,57,50
72,62,57,50
72,62,57,50
72,62,57,50
71,62,55,43
71,62,55,43
71,62,55,43
71,62,55,43
71,62,59,55
71,62,59,55
71,62,59,55
71,62,59,55
72,62,57,54
72,62,57,54
72,62,57,54
72,62,57,54
71,62,59,55
71,62,59,55
71,64,59,55
71,64,59,55
69,66,59,51
69,66,59,51
69,66,59,51
69,66,59,51
67,67,59,52
67,67,59,52
69,66,59,54
69,66,59,54
71,64,59,55
71,64,59,55
71,64,59,57
71,64,59,57
71,63,59,59
71,63,59,59
69,63,59,59
69,63,59,59
67,64,59,52
67,64,59,52
67,64,59,52
67,64,59,52
71,64,59,52
71,64,59,52
71,64,59,52
71,64,59,52
74,62,57,53
74,62,57,53
74,62,59,53
74,62,59,53
74,62,60,54
74,62,60,54
74,62,62,54
74,62,62,54
71,67,64,55
71,67,64,55
71,67,64,55
71,67,64,55
74,71,59,56
74,71,59,56
74,71,59,56
74,71,59,56
72,71,60,57
72,71,60,57
72,71,60,57
72,71,60,57
72,69,62,50
72,69,62,50
72,69,62,50
72,69,62,50
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,54
71,67,62,54
72,67,60,52
72,67,60,52
72,67,60,52
72,67,60,52
71,67,62,50
71,67,62,50
71,67,62,50
71,67,62,50
69,66,62,48
69,66,62,48
69,64,62,48
69,64,62,48
67,62,62,47
67,62,62,47
69,62,60,45
69,62,60,45
71,67,59,43
71,67,59,43
71,67,57,45
71,67,57,45
71,62,55,47
71,62,55,47
71,62,55,47
71,62,55,47
67,64,60,48
67,64,60,48
67,64,60,48
67,64,60,48
69,60,60,57
69,60,60,57
69,60,60,57
69,60,60,57
71,59,62,55
71,59,62,55
71,59,62,54
71,59,62,54
71,64,55,52
71,64,55,52
71,64,55,50
71,64,55,50
64,64,55,49
64,64,55,49
64,64,57,49
64,64,57,49
66,62,57,50
66,62,57,50
66,62,60,50
66,62,60,50
67,62,59,43
67,62,59,43
66,71,59,43
66,71,59,43
64,69,52,45
64,69,52,45
64,67,57,45
64,67,57,45
62,66,57,50
62,66,57,50
62,66,57,50
62,66,57,50
62,69,66,62
62,69,66,62
62,69,64,60
62,69,64,60
69,67,62,59
69,67,62,59
69,67,60,57
69,67,60,57
69,67,59,55
69,67,59,55
69,67,57,54
69,67,57,54
71,67,55,52
71,67,55,52
71,66,55,50
71,66,55,50
69,64,60,48
69,64,60,48
71,62,60,47
71,62,60,47
72,60,60,45
72,60,60,45
72,69,57,42
72,69,57,42
71,62,59,45
71,62,59,45
71,62,60,45
71,62,60,45
69,62,62,50
69,62,62,50
69,62,57,50
69,62,59,50
69,62,60,50
69,62,59,50
69,62,60,50
69,62,60,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
