note0,note1,note2,note3
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
69,65,60,53
69,65,60,53
69,65,60,53
69,65,60,53
67,64,60,48
67,64,60,48
67,64,58,48
67,64,58,48
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,41
65,60,57,51
65,60,57,51
65,60,57,51
65,60,57,51
67,65,58,49
67,65,58,49
67,65,58,49
67,65,58,49
69,66,63,48
69,66,63,48
69,66,63,48
69,66,63,48
70,67,62,55
70,67,62,55
70,67,62,55
70,67,62,55
72,69,62,54
72,69,62,54
72,69,62,54
72,69,62,54
70,67,62,55
70,67,62,55
70,67,62,55
70,67,62,55
69,65,62,62
69,65,62,62
69,65,60,62
69,65,60,62
67,60,64,58
67,60,64,58
67,60,64,57
67,60,64,57
69,60,65,55
69,60,65,55
70,60,65,53
70,60,65,53
67,60,65,60
67,60,65,60
67,60,64,60
67,60,62,60
67,60,64,48
67,60,64,48
67,60,64,48
67,60,64,48
65,60,57,53
65,60,57,53
65,60,57,53
65,60,57,53
70,62,53,50
70,62,53,50
70,62,53,50
70,62,53,50
69,63,60,48
69,63,60,48
69,63,60,48
69,63,60,48
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
72,65,57,53
74,65,56,46
74,65,56,46
72,63,56,46
72,63,56,46
70,61,55,51
70,61,55,51
70,61,55,51
70,61,55,51
72,60,63,44
72,60,63,44
72,60,63,44
72,60,63,44
65,65,63,45
65,65,63,45
65,65,63,45
65,65,63,45
67,65,62,47
67,65,62,47
67,65,62,47
67,65,62,47
69,64,67,49
69,64,67,49
69,64,67,49
69,64,67,49
70,62,65,50
70,62,65,50
72,62,65,50
72,62,65,50
74,62,65,50
74,62,65,50
74,67,65,52
74,67,65,52
72,69,63,54
72,69,63,54
72,69,63,54
72,69,63,54
70,70,62,55
70,70,62,55
70,70,62,53
70,70,62,53
72,70,67,52
72,70,67,52
72,70,67,52
72,70,67,52
72,68,65,53
72,68,65,53
72,68,65,51
72,68,65,51
70,68,65,50
70,68,65,50
70,68,65,50
70,68,65,50
70,66,65,51
70,66,65,51
70,66,65,53
70,66,65,53
70,66,63,54
70,66,63,54
70,66,63,56
70,66,63,56
70,65,63,58
70,65,63,58
70,63,63,58
70,63,63,58
70,65,63,46
70,65,63,46
70,65,63,46
70,65,63,46
70,65,62,46
70,65,62,46
70,65,60,46
70,65,60,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
70,65,62,46
