note0,note1,note2,note3
67,62,58,43
67,62,58,43
67,60,57,45
67,60,57,45
62,58,55,46
62,58,55,46
62,60,57,45
62,60,57,45
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,51
67,62,58,51
67,60,57,51
67,58,55,51
67,57,60,51
67,57,60,51
67,55,60,51
67,55,60,51
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
70,67,62,55
70,67,62,55
72,67,64,55
72,67,64,55
74,69,65,53
74,69,65,53
74,69,65,55
74,69,65,55
73,69,64,57
73,69,64,57
73,69,62,57
73,69,62,57
73,69,64,57
73,69,66,57
73,69,67,57
73,69,67,57
74,69,66,50
74,69,66,50
74,69,66,50
74,69,66,50
74,69,66,50
74,69,66,50
74,69,66,50
74,69,66,50
70,67,62,55
70,67,62,55
70,69,62,53
70,69,62,53
70,70,65,51
70,70,65,51
70,70,65,50
70,70,65,50
72,70,67,51
72,70,67,51
72,70,67,48
72,70,67,48
72,69,65,53
72,69,65,53
72,69,65,41
72,69,65,41
74,70,65,46
74,70,65,46
74,70,65,48
74,70,65,48
74,70,65,50
74,70,65,50
74,68,65,46
74,68,65,46
70,67,63,51
70,67,63,51
70,67,63,51
70,67,63,51
70,67,63,51
70,67,63,51
70,67,63,51
70,67,63,51
70,67,63,51
70,67,63,51
70,67,63,51
70,67,63,51
74,70,65,46
74,70,65,46
74,70,65,46
74,70,65,46
72,69,65,53
72,69,65,53
72,67,58,55
72,67,58,55
72,65,57,57
72,65,57,57
72,64,55,58
72,64,55,58
72,65,57,57
72,65,57,57
72,67,58,55
72,67,58,55
69,69,60,53
69,69,60,53
69,67,60,52
69,67,60,52
74,69,60,54
74,69,60,54
74,66,58,50
74,66,58,50
72,67,58,52
72,67,58,52
72,69,57,54
72,69,57,54
70,69,58,55
70,69,60,55
70,67,62,55
70,67,62,55
69,67,62,50
69,67,62,50
69,66,62,50
69,66,60,50
67,67,58,51
67,67,58,51
67,67,62,51
67,66,62,51
67,67,62,51
67,67,62,51
67,55,60,51
67,55,60,51
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
70,62,55,43
70,62,55,43
70,64,55,43
70,64,55,43
69,65,60,45
69,65,60,45
69,66,60,45
69,66,60,45
67,67,62,46
67,67,62,46
67,63,60,48
67,63,58,48
66,62,57,50
66,62,57,50
66,62,57,48
66,62,57,48
67,62,55,46
67,62,55,46
67,60,50,45
67,60,50,45
67,62,55,46
67,62,55,46
67,58,55,43
67,58,55,43
69,62,55,50
69,62,55,50
69,62,55,50
69,62,55,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
70,62,55,55
70,62,55,55
70,62,57,53
70,62,57,53
70,67,58,51
70,67,58,51
70,67,60,51
70,67,60,51
70,65,62,50
70,65,62,50
70,65,63,48
70,65,63,48
74,65,62,46
74,65,62,46
74,67,58,46
74,65,58,46
72,64,55,46
72,64,55,46
72,66,57,45
72,66,57,45
70,67,58,43
70,67,60,43
70,67,62,46
70,67,62,46
69,67,63,48
69,67,63,48
69,66,62,50
69,66,60,50
67,67,58,51
67,67,58,51
67,67,60,50
67,67,62,50
69,67,63,48
69,67,63,48
69,67,63,45
69,67,63,45
69,66,62,50
69,66,62,50
69,66,62,50
69,66,60,50
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,58,43
67,62,57,45
67,62,57,45
62,62,55,46
62,62,55,46
62,62,57,45
62,62,57,45
67,62,58,43
67,62,58,43
67,62,57,41
67,62,57,41
67,62,55,39
67,62,55,39
67,60,55,39
67,58,55,39
67,57,55,39
67,57,55,39
67,55,60,39
67,55,60,39
69,62,54,38
69,62,54,38
69,62,54,38
69,62,54,38
69,62,54,38
69,62,54,38
69,62,54,38
69,62,54,38
69,62,54,38
69,62,54,38
69,62,54,38
69,62,54,38
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
70,67,62,55
70,67,62,55
72,67,62,55
72,67,62,55
74,69,57,53
74,69,57,53
74,64,58,55
74,64,58,55
73,64,57,57
73,64,57,57
73,66,57,57
73,66,57,57
73,67,57,45
73,67,57,45
73,67,57,45
73,67,57,45
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
