note0,note1,note2,note3
66,62,59,59
66,62,59,59
67,62,59,59
67,62,59,59
69,62,57,54
69,62,57,54
69,62,57,54
69,62,57,54
71,62,55,55
71,62,55,55
71,62,55,55
71,62,55,55
69,62,54,50
69,62,54,50
69,62,55,52
69,62,55,52
74,62,57,54
74,62,57,54
74,64,59,55
74,64,59,55
74,66,57,57
74,66,57,57
74,67,57,57
74,67,57,57
73,69,64,45
73,69,64,45
73,69,64,45
73,69,64,45
74,69,66,50
74,69,66,50
74,69,66,50
74,69,66,50
74,68,64,47
74,68,64,47
74,68,62,47
74,68,62,47
73,69,64,45
73,69,64,45
73,69,66,45
73,69,66,45
71,67,67,52
71,67,67,52
71,69,67,54
71,69,67,54
76,71,67,55
76,71,67,55
76,71,67,57
76,71,67,57
74,71,66,59
74,71,66,59
73,71,66,59
73,71,66,59
73,71,67,52
73,71,67,52
73,71,67,52
73,71,67,52
73,70,66,54
73,70,66,54
73,70,64,54
73,70,64,54
71,66,62,47
71,66,62,47
71,66,62,47
71,66,62,47
71,66,62,59
71,66,62,59
71,66,61,57
71,66,61,57
71,64,59,56
71,64,59,56
71,66,59,54
71,66,59,54
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
73,68,61,53
73,68,61,53
71,68,61,53
71,68,61,53
69,66,61,54
69,66,61,54
69,66,61,52
69,66,61,52
69,66,59,51
69,66,59,51
69,66,59,51
69,66,59,51
68,64,61,52
68,64,61,52
68,64,62,52
68,64,62,52
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
71,66,62,44
71,66,62,44
71,64,61,44
71,64,61,44
73,64,61,46
73,64,61,46
73,62,59,46
73,62,59,46
74,62,59,47
74,62,59,47
74,62,58,47
74,62,58,47
73,64,58,49
73,64,58,49
73,64,56,49
73,64,56,49
71,66,54,50
71,66,54,50
71,66,59,50
71,66,59,50
71,68,62,47
71,68,62,47
71,65,56,47
71,65,56,47
73,66,58,54
73,66,58,54
73,66,58,54
73,66,58,54
66,66,62,59
66,66,62,59
67,66,62,59
67,66,62,59
69,66,61,57
69,66,61,57
69,66,61,57
69,66,61,57
71,66,62,56
71,66,62,56
71,65,59,56
71,65,59,56
69,66,61,54
69,66,61,54
69,66,61,54
69,66,61,54
74,66,62,59
74,66,62,59
74,66,61,57
74,66,61,57
74,64,59,56
74,64,59,56
74,64,59,56
74,64,59,56
73,66,57,57
73,66,57,57
73,67,57,57
73,67,57,57
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,50
74,66,57,54
74,66,57,54
74,66,59,56
74,66,59,56
73,64,61,57
73,64,61,57
73,66,63,57
73,66,63,57
71,68,64,56
71,68,64,56
71,70,64,56
71,70,64,56
76,71,59,55
76,71,59,55
76,71,61,55
76,71,61,55
74,71,62,54
74,71,62,54
74,73,62,54
74,73,62,54
73,71,56,53
73,71,56,53
73,71,56,53
73,71,56,53
73,70,61,54
73,70,61,54
73,70,61,54
73,70,61,54
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
