note0,note1,note2,note3
72,68,63,56
72,68,63,56
72,68,63,56
72,68,63,56
68,65,61,61
68,65,61,61
68,65,61,60
68,65,61,60
70,67,61,58
70,67,61,58
70,67,61,58
70,67,61,58
72,68,63,56
72,68,63,56
73,70,61,56
73,70,61,56
75,72,60,56
75,72,60,56
75,72,58,55
75,72,58,55
73,72,56,53
73,72,56,53
73,72,56,53
73,72,56,53
73,70,63,55
73,70,63,55
73,70,63,55
73,70,63,55
72,68,63,56
72,68,63,56
72,68,63,56
72,68,63,56
72,68,65,53
72,68,65,53
73,68,65,53
73,68,65,53
75,68,63,48
75,68,63,48
75,67,63,46
75,67,63,46
75,68,63,48
75,68,63,48
75,65,63,49
75,65,63,49
70,67,63,51
70,67,63,51
70,65,63,49
70,65,63,49
72,63,55,48
72,63,55,48
72,63,55,48
72,63,55,48
68,63,56,53
68,63,56,53
68,63,55,53
68,63,55,53
68,62,56,53
68,62,56,53
68,62,56,53
68,62,56,53
67,63,58,51
67,63,58,51
67,63,58,51
67,63,58,51
63,58,55,49
63,58,55,49
63,58,53,49
63,58,53,49
68,63,51,48
68,63,51,48
68,63,51,48
68,63,51,48
70,61,53,46
70,61,53,46
70,61,55,46
70,61,55,46
72,60,56,44
72,60,56,44
72,61,56,46
72,61,56,46
72,63,56,48
72,63,56,48
72,63,56,49
72,63,56,49
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
70,63,55,51
72,67,60,52
72,67,60,52
72,67,60,52
72,67,60,52
68,65,60,53
68,65,60,53
68,65,61,53
68,65,61,53
70,63,60,55
70,63,60,55
70,63,58,55
70,63,58,55
72,63,56,56
72,63,56,56
73,63,58,56
73,63,58,56
75,65,60,57
75,65,60,57
75,65,60,57
75,65,60,57
73,65,58,58
73,65,58,58
73,63,60,58
73,63,60,58
73,65,61,46
73,65,61,46
73,67,63,46
73,67,63,46
72,69,65,53
72,69,65,53
72,69,65,53
72,69,65,53
72,68,65,53
72,68,65,53
73,68,65,53
73,68,65,53
75,70,63,55
75,70,63,55
75,70,61,55
75,70,61,55
75,68,60,56
75,68,60,56
75,67,60,56
75,67,60,56
70,65,62,56
70,65,62,56
70,65,62,55
70,65,62,55
72,67,55,53
72,67,55,53
72,67,55,52
72,67,55,52
68,67,60,53
68,67,60,53
68,67,60,55
68,67,60,55
68,65,60,56
68,65,60,56
68,65,60,58
68,65,60,58
67,64,60,60
67,64,60,60
67,64,60,60
67,64,60,60
63,63,60,48
63,63,60,48
63,63,60,48
63,63,60,48
68,63,60,53
68,63,60,53
68,65,61,53
68,65,61,53
70,63,60,55
70,63,60,55
70,61,58,55
70,61,58,55
72,60,56,56
72,60,56,56
72,63,56,55
72,63,56,55
73,65,56,53
73,65,56,53
73,67,56,51
73,67,56,51
72,68,65,49
72,68,65,49
72,68,65,49
72,68,65,49
70,67,58,51
70,67,58,51
70,67,60,51
70,67,61,51
68,63,60,44
68,63,60,44
68,63,60,44
68,63,60,44
68,63,60,44
68,63,60,44
68,63,60,44
68,63,60,44
