note0,note1,note2,note3
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
71,59,54,51
71,59,54,51
71,59,54,51
71,59,54,51
68,59,52,52
68,59,52,52
68,59,54,52
68,59,54,52
64,61,56,49
64,61,56,49
64,61,58,49
64,61,58,49
71,63,59,56
71,63,59,56
71,63,59,56
71,63,59,56
73,68,59,52
73,68,59,52
73,68,59,52
73,68,59,52
73,66,58,54
73,66,58,54
73,66,58,54
73,66,58,54
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
73,69,64,57
73,69,64,57
73,69,64,57
73,69,64,57
75,69,66,56
75,69,66,56
75,69,66,54
75,69,66,54
76,68,59,56
76,68,59,56
76,68,59,58
76,68,59,58
75,66,59,59
75,66,59,59
75,66,59,59
75,66,59,59
73,66,59,54
73,66,59,54
73,68,59,54
73,68,59,54
73,66,58,42
73,66,58,42
73,64,58,42
73,64,58,42
71,63,59,47
71,63,59,47
71,63,59,47
71,63,59,47
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
73,64,57,45
73,64,57,45
73,64,56,45
73,64,56,45
71,63,54,47
71,63,54,47
71,63,54,47
71,63,54,47
69,64,61,49
69,64,61,49
69,66,61,51
69,66,61,51
68,68,59,52
68,68,59,52
68,64,59,52
68,64,59,52
66,64,59,47
66,64,59,47
66,64,59,47
66,64,59,47
66,63,59,47
66,63,59,47
66,63,57,47
66,63,57,47
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
71,66,59,51
71,66,59,51
71,66,59,51
71,66,59,51
71,66,59,51
71,66,59,51
71,66,59,51
71,66,59,51
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
71,66,63,47
68,64,61,49
68,64,61,49
68,64,61,49
68,64,61,49
68,64,61,49
68,64,61,49
68,64,61,49
68,64,61,49
69,66,61,54
69,66,61,54
69,66,61,54
69,66,61,54
68,64,59,56
68,64,59,56
68,64,59,56
68,64,59,56
66,63,59,57
66,63,59,57
66,63,59,56
66,63,59,56
68,64,59,54
68,64,59,54
68,64,59,52
68,64,59,52
69,66,59,51
69,66,59,51
69,66,59,51
69,66,59,51
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
66,63,59,47
66,63,59,47
66,63,59,59
66,63,59,59
68,64,59,57
68,64,59,57
68,64,59,56
68,64,59,56
69,66,61,54
69,66,61,54
69,66,63,54
69,66,63,54
68,64,64,49
68,64,64,49
68,63,64,47
68,63,64,47
66,61,64,45
66,61,64,45
66,63,61,45
66,64,61,45
66,63,59,47
66,63,59,47
66,63,57,47
66,63,57,47
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
76,68,61,49
76,68,61,49
76,68,59,49
76,68,59,49
75,67,58,51
75,67,58,51
75,67,58,51
75,67,58,51
73,68,56,53
73,68,56,53
73,68,56,53
73,68,56,53
71,68,63,56
71,68,63,56
71,66,63,56
71,66,63,56
69,64,61,49
69,64,61,49
69,64,61,51
69,64,61,51
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
66,64,61,46
66,64,61,46
66,64,61,46
66,64,61,46
66,63,59,47
66,63,59,47
66,63,57,47
66,63,57,47
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
64,59,56,52
